job_title_short;job_title;job_location;job_via;job_schedule_type;job_work_from_home;search_location;job_posted_date;job_no_degree_mention;job_health_insurance;job_country;salary_rate;salary_year_avg;salary_hour_avg;company_name;job_skills
Senior Data Engineer;Senior Data Engineer;Lehi, UT;via LinkedIn;Full-time;FALSE;Illinois, United States;08/12/2023 11:07;FALSE;FALSE;United States;year;97500.0;0;Jobot;['typescript', 'sql', 'postgresql', 'aws', 'aurora', 'react', 'graphql', 'node.js']
Data Engineer;Big Data Engineer;Huntsville, AL;via BeBee;Full-time;FALSE;Sudan;25/12/2023 09:59;FALSE;TRUE;Sudan;year;100000.0;0;Torch Technologies, Inc.;['sql', 'python', 'gdpr']
Data Engineer;REMOTE Data Svc Engineer - Ruby and REST API;Anywhere;via LinkedIn;Full-time;TRUE;Texas, United States;22/12/2023 11:05;FALSE;FALSE;United States;year;150000.0;0;Jobot;['ruby', 'ruby', 'java', 'javascript', 'html', 'css', 'mysql', 'aws', 'react', 'ruby on rails', 'node', 'jquery', 'github', 'jira']
Data Analyst;Health Data Analyst;Austin, TX;via BeBee;Full-time;FALSE;Texas, United States;28/12/2023 11:22;TRUE;TRUE;United States;year;65000.0;0;People's Community Clinic;['assembly', 'flow']
Data Engineer;Data Engineer - Data Platform;San Jose, CA;via LinkedIn;Full-time;FALSE;New York, United States;07/12/2023 16:07;FALSE;TRUE;United States;year;250000.0;0;TikTok;['sql', 'spark', 'kafka']
Business Analyst;Strategy analyst;Indianapolis, IN;via Talent.com;Full-time;FALSE;Illinois, United States;27/12/2023 00:01;FALSE;FALSE;United States;year;90300.0;0;Highmark Health;['word', 'powerpoint', 'excel', 'outlook', 'sharepoint']
Senior Data Engineer;Senior Data Engineer (Charlotte, NC);Charlotte, NC;via Built In;Full-time;FALSE;Sudan;20/12/2023 11:57;FALSE;FALSE;Sudan;year;152433.5;0;Inc.;['sql', 'sql server', 'oracle', 'aws', 'snowflake', 'hadoop']
Data Scientist;Analytics Engineer;Bergen, Norway;via Ai-Jobs.net;Full-time;FALSE;Norway;14/12/2023 18:27;TRUE;FALSE;Norway;year;153500.0;0;Tryg;['python', 'kafka', 'graphql', 'kubernetes']
Data Analyst;2024 Business Data Analyst Intern - Illinois - Now Hiring;Rochester, NH;via Snagajob;Full-time, Part-time, and Internship;FALSE;New York, United States;22/12/2023 16:00;FALSE;FALSE;United States;hour;0;2269499969482420;AbbVie;
Data Scientist;Data Scientist;Springfield, VA;via BeBee;Full-time and Part-time;FALSE;New York, United States;07/12/2023 17:03;FALSE;TRUE;United States;year;100000.0;0;Capital One;['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']
Data Analyst;Sr. Enterprise Data Analyst;India;via Ai-Jobs.net;Full-time;FALSE;India;21/12/2023 20:10;FALSE;FALSE;India;year;118140.0;0;ACA Group;['sql', 'azure', 'power bi', 'excel', 'flow']
Data Engineer;Intersystems Healthshare Data Engineer III - Now Hiring;Dayton, OH;via Snagajob;Full-time and Part-time;FALSE;New York, United States;02/12/2023 07:19;FALSE;TRUE;United States;hour;0;4588999938964840;CareSource;['java', 'sql', 'kafka']
Data Analyst;Online Data Analyst (Part-time WFH);Anywhere;via The Elite Job;Full-time and Part-time;TRUE;Canada;16/12/2023 00:10;TRUE;FALSE;Canada;hour;0;25.0;The Elite Job;['python', 'r', 'sql']
Data Scientist;GIS Data Scientist (Active Intelligence);United Kingdom;via Ai-Jobs.net;Full-time;FALSE;United Kingdom;30/12/2023 09:13;FALSE;FALSE;United Kingdom;year;162000.0;0;BT Group;['sql', 'python', 'bigquery', 'gcp']
Data Analyst;Data Analyst (SCALA& PENTAHO);Philadelphia, PA;via Dice.com;Contractor;FALSE;New York, United States;15/12/2023 14:00;FALSE;FALSE;United States;hour;0;55.0;R4 IT Solutions Inc;['sql', 'python', 'scala', 'aws', 'databricks', 'spark', 'tensorflow']
Data Scientist;Data Scientist;Silver Spring, MD;via ZipRecruiter;Full-time;FALSE;New York, United States;21/12/2023 08:02;FALSE;FALSE;United States;year;78592.0;0;National Oceanic and Atmospheric Administration;['r', 'python', 'spring']
Data Scientist;Data Scientist - Now Hiring;Chantilly, VA;via Snagajob;Full-time and Part-time;FALSE;Georgia;08/12/2023 18:45;FALSE;TRUE;United States;hour;0;4762000274658200;The Aerospace Corporation;['python', 'docker', 'kubernetes']
Data Engineer;Data Engineer - AI Start-Up;Anywhere;via LinkedIn;Full-time;TRUE;Georgia;04/12/2023 17:40;FALSE;FALSE;United States;year;155000.0;0;CodiFi;['typescript', 'python', 'dynamodb', 'postgresql', 'aws', 'snowflake', 'node.js']
Data Engineer;Azure Data Engineer;Anywhere;via LinkedIn;Part-time;TRUE;New York, United States;18/12/2023 22:04;TRUE;FALSE;United States;hour;0;40.0;Braintrust;['python', 'azure']
Data Engineer;Snowflake, Python and Talend Data Engineer (Senior Level) ...;Dallas, TX;via Snagajob;Full-time and Part-time;FALSE;New York, United States;17/12/2023 03:03;FALSE;FALSE;United States;hour;0;5706000137329100;Triade;['python', 'sql', 'bash', 'snowflake', 'tableau', 'power bi']
Data Engineer;Data Engineer, Big Data Privacy and Security;Seattle, WA;via LinkedIn;Full-time;FALSE;Illinois, United States;01/12/2023 14:07;FALSE;TRUE;United States;year;187625.0;0;TikTok;['spark', 'kafka']
Data Analyst;Commercial & Data Analyst;Bogotá, Bogota, Colombia;via Ai-Jobs.net;Full-time;FALSE;Colombia;22/12/2023 16:21;FALSE;FALSE;Colombia;year;75067.5;0;Genfar;['python', 'power bi']
Senior Data Scientist;Senior Manager, Data Strategy & Governance;Hong Kong;via Ai-Jobs.net;Full-time;FALSE;Hong Kong;20/12/2023 11:14;FALSE;FALSE;Hong Kong;year;64800.0;0;FWD Insuranc;['sql', 'nosql', 'python', 'r', 'aws', 'azure']
Data Scientist;Data Scientist;Springfield, VA;via ZipRecruiter;Full-time;FALSE;New York, United States;11/12/2023 08:02;FALSE;FALSE;United States;year;112015.0;0;National Geospatial-Intelligence Agency;['python', 'r', 'c', 'tableau']
Data Analyst;Data Analytics - Ex Libris - Operational Excellence Analyst - Now...;Alexandria, VA;via Snagajob;Full-time and Part-time;FALSE;New York, United States;04/12/2023 19:00;FALSE;FALSE;United States;hour;0;2638999938964840;Clarivate Analytics US LLC;['excel']
Senior Data Engineer;Senior Data Engineer;Anywhere;via LinkedIn;Contractor;TRUE;Texas, United States;10/12/2023 19:07;FALSE;FALSE;United States;hour;0;62.5;TEK Staffing Solutions Inc.;['sql', 'c#', 'python', 'java', 'nosql', 'dynamodb', 'redis', 'elasticsearch', 'redshift', 'snowflake', 'aws']
Data Engineer;MDM Data Engineer;Springfield, MA;via SaluteMyJob;Full-time;FALSE;New York, United States;13/12/2023 19:06;FALSE;FALSE;United States;year;121500.0;0;MassMutual;['python', 'java', 'scala', 'sql', 'shell', 'oracle', 'aws', 'redshift', 'kafka', 'unix']
Senior Data Engineer;Enterprise Master Data Management Operations Specialist;Petaling Jaya, Selangor, Malaysia;via Ai-Jobs.net;Full-time;FALSE;Malaysia;14/12/2023 20:18;FALSE;FALSE;Malaysia;year;54000.0;0;Roche;['sap']
Senior Data Engineer;Senior Data Engineer;Portugal;via Ai-Jobs.net;Full-time;FALSE;Portugal;11/12/2023 10:52;FALSE;FALSE;Portugal;year;155000.0;0;dsvas;['sql', 'powershell', 'azure', 'databricks', 'kafka', 'dax']
Data Analyst;Business Data Analyst;Jersey City, NJ;via LinkedIn;Contractor;FALSE;New York, United States;01/12/2023 16:00;FALSE;TRUE;United States;hour;0;67.5;Pyramid Consulting, Inc;['python', 'mongodb', 'mongodb', 'neo4j', 'spark', 'kafka', 'tableau']
Senior Data Scientist;Senior Data Scientist;Milton, GA;via Snagajob;Full-time and Part-time;FALSE;Georgia;11/12/2023 14:10;FALSE;FALSE;United States;hour;0;418849983215332;Verizon;['sql', 'python', 'keras', 'pytorch']
Senior Data Engineer;Senior Data Engineer, Product Data - Now Hiring;San Francisco, CA;via Snagajob;Full-time and Part-time;FALSE;New York, United States;02/12/2023 19:19;FALSE;TRUE;United States;hour;0;6256000137329100;Sonos Inc;['python', 'java', 'scala', 'elasticsearch', 'aws', 'snowflake', 'airflow', 'kafka', 'docker', 'kubernetes']
Data Engineer;Data Engineer (AWS Oracle Python);Durham, NC;via ZipRecruiter;Contractor and Temp work;FALSE;New York, United States;21/12/2023 19:05;FALSE;FALSE;United States;hour;0;59.5;Yoh, A Day & Zimmermann Company;['python', 'nosql', 'java', 'aws', 'oracle', 'snowflake']
Data Scientist;Data Scientist & Data Engineer – Sales & Marketing Technology ...;Anywhere;via Upwork;Contractor and Temp work;TRUE;Illinois, United States;25/12/2023 21:01;TRUE;FALSE;United States;hour;0;51.0;Upwork;
Machine Learning Engineer;Data Engineer (Machine Learning);Anywhere;via LinkedIn;Full-time;TRUE;Florida, United States;06/12/2023 23:07;FALSE;FALSE;United States;year;112500.0;0;Jobot;['python', 'sql', 'postgresql', 'tensorflow', 'pytorch']
Senior Data Analyst;Sr Data Analyst (Houston, TX);United States;via Ai-Jobs.net;Full-time;FALSE;Sudan;16/12/2023 06:31;FALSE;FALSE;Sudan;year;118640.0;0;Love's Travel Stops;['python', 'r', 'sql', 'azure', 'tableau', 'ssrs', 'jira']
Senior Data Scientist;Senior Data Scientist;Anywhere;via LinkedIn;Full-time;TRUE;Illinois, United States;18/12/2023 15:03;FALSE;FALSE;United States;year;128000.0;0;hackajob;['r', 'python']
Senior Data Scientist;Sr. Data Scientist, CRM & Loyalty;Murphy, TX;via LifeworQ;Full-time;FALSE;Sudan;10/12/2023 12:56;FALSE;TRUE;Sudan;year;122500.0;0;Yum;['sql', 'python', 'scala', 'r', 'snowflake', 'tableau', 'power bi', 'atlassian', 'jira', 'twilio']
Data Analyst;Data Architect;Hungary;via Ai-Jobs.net;Full-time;FALSE;Hungary;09/12/2023 14:17;TRUE;FALSE;Hungary;year;155000.0;0;OTP Bank;['azure', 'gcp', 'aws', 'snowflake', 'databricks']
Cloud Engineer;Part-Time Data Center Technician;Clifton, NJ;via ZipRecruiter;Part-time;FALSE;New York, United States;15/12/2023 07:00;TRUE;FALSE;United States;hour;0;29.0;Emerge;
Senior Data Engineer;Senior Data Engineer;Scranton, PA;via SaluteMyJob;Full-time and Part-time;FALSE;Illinois, United States;11/12/2023 11:27;FALSE;TRUE;United States;year;173500.0;0;Capital One;['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']
Senior Data Scientist;Senior Data Scientist, Innovation;Hoboken, NJ;via BeBee;Full-time;FALSE;New York, United States;13/12/2023 11:03;FALSE;TRUE;United States;year;135000.0;0;Wal-Mart;['python', 'scala', 'r', 'spark', 'tensorflow']
Data Scientist;Data Scientist 2 - Now Hiring;Annapolis Junction, MD;via Snagajob;Full-time and Part-time;FALSE;New York, United States;27/12/2023 07:02;FALSE;FALSE;United States;hour;0;4473500061035150;iNovex Information Systems;
Senior Data Engineer;Senior Data Engineer (Remote);Washington;via LinkedIn;Full-time and Temp work;FALSE;Florida, United States;01/12/2023 04:10;TRUE;TRUE;United States;year;181500.0;0;Braintrust;['python', 'scala', 'javascript', 'sql', 'aws', 'gcp', 'bigquery', 'looker', 'unify']
Data Analyst;Data Analyst;Redwood City, CA;via RN Jobz;Full-time;FALSE;California, United States;13/12/2023 20:04;FALSE;FALSE;United States;year;67818.0;0;Stanford University;['sql', 'python', 'r', 'sas', 'sas']
Senior Data Engineer;Senior Data Engineer;San Francisco, CA;via LinkedIn;Full-time;FALSE;Texas, United States;08/12/2023 11:06;TRUE;TRUE;United States;year;225000.0;0;Jobot;['airflow', 'pyspark', 'pandas', 'looker', 'git']
Data Scientist;Lead Data Scientist;Anywhere;via Get.It;Full-time;TRUE;Georgia;30/12/2023 08:16;FALSE;TRUE;United States;year;157500.0;0;Get It Recruit - Information Technology;['sql', 'python', 'tableau']
Data Engineer;Staff Data Engineer - Now Hiring;Plano, TX;via Snagajob;Full-time and Part-time;FALSE;Illinois, United States;24/12/2023 07:06;FALSE;FALSE;United States;hour;0;5706000137329100;FinThrive;['sql', 'java', 'sql server', 'azure', 'databricks', 'excel', 'ssis', 'ssrs', 'power bi', 'tableau', 'microstrategy']
Data Engineer;Data Engineer/Scientist - Clearance Required - Now Hiring;Tysons, VA;via Snagajob;Full-time and Part-time;FALSE;Sudan;02/12/2023 06:47;FALSE;FALSE;Sudan;hour;0;6115999603271480;LMI Consulting, LLC;
Data Scientist;Modeling and Simulation Data Scientist (Engineering Degree Required);Thousand Oaks, CA;via LinkedIn;Contractor;FALSE;California, United States;12/12/2023 20:19;FALSE;FALSE;United States;hour;0;56.5;SSi People;['python', 'matlab', 'gitlab']
