job_title_short;job_title;job_location;job_via;job_schedule_type;job_work_from_home;search_location;job_posted_date;job_no_degree_mention;job_health_insurance;job_country;salary_rate;salary_year_avg;salary_hour_avg;company_name;job_skills
Data Engineer;Desk Aligned Data Engineer - Macro Trading - $400k;;via LinkedIn;Full-time;FALSE;Texas, United States;15/10/2023 17:08;TRUE;FALSE;United States;year;225000.0;0;Paragon Alpha - Hedge Fund Talent Business;['python', 'sql', 'airflow']
Data Engineer;Lead Data Engineer - CLOUD;Melville, NY;via Snagajob;Full-time and Part-time;FALSE;Texas, United States;11/10/2023 18:07;FALSE;FALSE;United States;hour;0;5442000198364250;Northwell Health;['nosql', 'sql', 'javascript', 'python', 'bigquery', 'gcp', 'hadoop', 'spark']
Senior Data Engineer;Senior Data Engineer;United States;via LinkedIn;Full-time;FALSE;New York, United States;12/10/2023 13:25;TRUE;FALSE;United States;year;160000.0;0;Harnham;['sql', 'python', 'scala', 'java', 'nosql', 'aws', 'pyspark', 'kafka', 'airflow']
Software Engineer;Software/Data Engineer - Python/AWS;Washington, DC;via ZipRecruiter;Contractor;FALSE;Sudan;13/10/2023 04:16;TRUE;FALSE;Sudan;hour;0;65.0;Flex Employee Services;['python', 'sql', 'java', 'sas', 'sas', 'postgresql', 'aws', 'oracle', 'aurora', 'redshift', 'pyspark', 'spring', 'angular', 'jenkins', 'bitbucket']
Data Engineer;Data Engineer;Tampa, FL;via LinkedIn;Full-time;FALSE;Sudan;28/10/2023 10:32;TRUE;TRUE;Sudan;year;112500.0;0;Jobot;['sql', 'azure', 'tableau']
Data Engineer;Lead Data Engineer - Full-time / Part-time;Rockford, IL;via Snagajob;Full-time and Part-time;FALSE;Texas, United States;09/10/2023 03:07;FALSE;TRUE;United States;hour;0;5148999786376950;Capital One;['python', 'scala', 'sql', 'java', 'nosql', 'mongo', 'shell', 'mysql', 'cassandra', 'aws', 'azure', 'redshift', 'snowflake', 'spark', 'hadoop', 'kafka']
Data Engineer;Data Analyst/ Data Engineer;Plano, TX;via LinkedIn;Contractor;FALSE;Illinois, United States;05/10/2023 16:08;TRUE;TRUE;United States;hour;0;47.5;Pyramid Consulting, Inc;['python', 'sql', 'aws', 'databricks', 'tableau']
Data Engineer;Data Engineer;Dayton, OH;via Ladders;Full-time;FALSE;California, United States;06/10/2023 08:05;FALSE;FALSE;United States;year;108415.5;0;Insight Global;['python', 'r', 'azure', 'aws', 'gcp', 'tensorflow', 'hadoop']
Cloud Engineer;Network engineer;Atlanta, GA;via Talent.com;Full-time and Temp work;FALSE;Sudan;15/10/2023 00:05;TRUE;FALSE;Sudan;hour;0;40.0;titandata.com;['python']
Senior Data Engineer;Senior Data Engineer;South Bend, IN;via SaluteMyJob;Full-time and Part-time;FALSE;New York, United States;16/10/2023 16:25;FALSE;TRUE;United States;year;173500.0;0;Capital One;['java', 'scala', 'python', 'nosql', 'mongo', 'shell', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'spark', 'hadoop', 'kafka']
Data Scientist;(CA Only Remote) Data Scientist-E-Commerce;Anywhere;via LinkedIn;Full-time;TRUE;Georgia;28/10/2023 10:35;FALSE;FALSE;United States;year;120000.0;0;Jobot;['sql', 'python', 'bigquery', 'excel']
Data Analyst;Healthcare Data Analyst I;Anywhere;via Snagajob;Full-time and Part-time;TRUE;Illinois, United States;13/10/2023 12:01;FALSE;TRUE;United States;hour;0;1795999908447260;Navient - Xtend Healthcare;['c', 'sql', 'excel']
Software Engineer;IT Junior Analyst - REMOTE;Anywhere;via ZipRecruiter;Contractor;TRUE;Texas, United States;31/10/2023 21:01;FALSE;FALSE;United States;hour;0;33.5;Agility 360;
Data Scientist;Data Science Intern - Now Hiring;Anywhere;via Snagajob;Full-time, Part-time, and Internship;TRUE;Texas, United States;12/10/2023 21:05;FALSE;TRUE;United States;hour;0;3311499786376950;Experian;['python', 'r', 'java', 'c++', 'c']
Data Engineer;Senior Data Engineer (Python / AWS) - Now Hiring;Matthews, NC;via Snagajob;Full-time and Part-time;FALSE;Georgia;18/10/2023 20:45;FALSE;TRUE;United States;hour;0;5087000274658200;Jobot;['python', 'aws', 'aurora']
Senior Data Engineer;Sr. Data Engineer (On-site NYC);New York, NY;via LinkedIn;Full-time;FALSE;Georgia;10/10/2023 13:42;FALSE;FALSE;United States;year;117500.0;0;Oakridge Staffing;['python', 'sql', 'postgresql', 'aws', 'redshift', 'bigquery', 'spark', 'airflow', 'looker', 'docker']
Data Analyst;Data Analyst - Employee Listening (I/O psychology) - Full-time;Hagerstown, MD;via Snagajob;Full-time;FALSE;New York, United States;10/10/2023 09:00;FALSE;TRUE;United States;hour;0;2403499984741210;Maximus;['excel']
Data Scientist;Data Scientist -  Entry to Expert Level (Maryland, Hawaii ...;Aurora, CO;via Snagajob;Full-time and Part-time;FALSE;Sudan;07/10/2023 06:14;FALSE;FALSE;Sudan;hour;0;4306999969482420;National Security Agency;
Data Engineer;CDP Data Engineer;Anywhere;via LinkedIn;Contractor;TRUE;Illinois, United States;06/10/2023 14:07;FALSE;FALSE;United States;hour;0;70.0;Digital Republic Talent;['sql', 'aws', 'azure', 'redshift', 'bigquery', 'snowflake']
Data Engineer;Data Engineer with Strong Databricks & Spark Experience;Irving, TX;via LinkedIn;Full-time;FALSE;Georgia;09/10/2023 14:07;TRUE;FALSE;United States;year;135000.0;0;Anblicks;['sql', 'python', 'databricks', 'azure', 'spark', 'pandas', 'django', 'flask', 'unity', 'git']
Software Engineer;Power BI Developer;Tampa, FL;via LinkedIn;Full-time;FALSE;Florida, United States;05/10/2023 14:02;TRUE;FALSE;United States;year;100000.0;0;Insight Global;['snowflake', 'power bi']
Data Scientist;Data Scientist Data Modeling;Washington, DC;via Indeed;Full-time;FALSE;Georgia;12/10/2023 17:19;FALSE;TRUE;United States;year;107500.0;0;Blue Water Thinking;['r', 'sas', 'sas', 'sql', 'python', 'power bi', 'splunk', 'word']
Data Scientist;Data Scientist;Jacksonville Beach, FL;via LinkedIn;Full-time;FALSE;Georgia;15/10/2023 19:09;FALSE;TRUE;United States;year;120000.0;0;Ascendo Resources;['python', 'sql', 'azure', 'databricks', 'snowflake', 'pandas', 'pyspark']
Senior Data Engineer;Senior Data Engineer, IT Enterprise Data Solutions - Now Hiring;Seattle, WA;via Snagajob;Full-time and Part-time;FALSE;New York, United States;08/10/2023 06:05;FALSE;TRUE;United States;hour;0;6444000244140620;Bill and Melinda Gates Foundation;['python', 'sql', 'nosql', 'snowflake', 'azure', 'excel', 'power bi', 'flow', 'jira']
Data Analyst;Data Analyst / Statistician;Washington, DC;via Snagajob;Full-time and Part-time;FALSE;New York, United States;06/10/2023 06:00;FALSE;TRUE;United States;hour;0;2638999938964840;Palladium;
Senior Data Engineer;Senior Data engineer  - Contract to Hire;Anywhere;via Upwork;Full-time, Contractor, and Temp work;TRUE;Florida, United States;26/10/2023 10:09;TRUE;FALSE;United States;hour;0;12.5;Upwork;['azure', 'git', 'flow']
Senior Data Engineer;Senior Data Engineer;Sunnyvale, CA;via Dice.com;Full-time and Part-time;FALSE;California, United States;03/10/2023 00:28;FALSE;TRUE;United States;year;200000.0;0;Walmart Global Tech;['c', 'r', 'python', 'sql', 'tableau', 'power bi', 'looker']
Data Scientist;Intern - Data Scientist - Summer 2024;Indiana, PA;via Snagajob;Full-time, Part-time, and Internship;FALSE;Illinois, United States;03/10/2023 15:04;FALSE;TRUE;United States;hour;0;25.0;Lumen;['sql', 'python', 'c', 'azure', 'kafka', 'jupyter']
Data Engineer;BI and Data Engineer;New York, NY;via Dice;Contractor and Temp work;FALSE;Florida, United States;11/10/2023 20:08;FALSE;TRUE;United States;hour;0;67.5;Innova Solutions, Inc;['sql', 'python', 'aws', 'airflow', 'tableau', 'qlik', 'looker']
Data Analyst;MARKETING DATA ANALYST CONSULTANT;West Des Moines, IA;via Indeed;Contractor;FALSE;Illinois, United States;03/10/2023 04:02;FALSE;TRUE;United States;hour;0;54.0;Cella;['sql', 'excel', 'word', 'powerpoint']
Data Scientist;Junior Data Scientist;;via LinkedIn;Full-time;FALSE;Texas, United States;09/10/2023 15:25;FALSE;TRUE;United States;year;85000.0;0;AUX Partners;['sql', 'java', 'python', 'mysql', 'gitlab']
Senior Data Engineer;Senior Data Engineer;Plano, TX;via LinkedIn;Contractor;FALSE;Sudan;16/10/2023 18:50;FALSE;TRUE;Sudan;hour;0;64.0;Brooksource;['sql', 'python', 'scala', 'azure', 'databricks', 'pyspark', 'github']
Data Scientist;Data Scientist, Mid;Springfield, VA;via Indeed;Full-time and Part-time;FALSE;New York, United States;17/10/2023 02:23;FALSE;TRUE;United States;year;75900.0;0;Booz Allen Hamilton;['python', 'r', 'c++', 'mysql', 'hadoop', 'kafka', 'spark', 'plotly', 'seaborn', 'ggplot2']
Senior Data Engineer;Senior Data Engineer - Principal Associate;Jersey City, NJ;via SaluteMyJob;Full-time and Part-time;FALSE;California, United States;16/10/2023 16:26;FALSE;TRUE;United States;year;173500.0;0;Capital One;['java', 'scala', 'python', 'nosql', 'sql', 'shell', 'dynamodb', 'mysql', 'redis', 'snowflake', 'aws', 'azure', 'redshift', 'hadoop', 'kafka', 'spark']
Data Engineer;Data Engineer - Now Hiring;Troy, MI;via Snagajob;Full-time and Part-time;FALSE;Illinois, United States;08/10/2023 06:08;FALSE;TRUE;United States;hour;0;4219499969482420;Booz Allen Hamilton;['r', 'python', 'sql', 'mysql', 'aws', 'azure', 'databricks', 'redshift', 'snowflake', 'spark', 'hadoop', 'kafka', 'github']
Senior Data Engineer;Senior Software Engineer, Data Platform (Contract);Anywhere;via Snagajob;Full-time, Part-time, and Contractor;TRUE;Illinois, United States;08/10/2023 06:08;FALSE;TRUE;United States;hour;0;5575500106811520;Social Finance (SoFi);['python', 'snowflake', 'aws', 'airflow', 'kafka', 'spark', 'tableau']
Data Engineer;Sr Data Engineer;Greer, SC;via Snagajob;Full-time and Part-time;FALSE;Georgia;19/10/2023 18:34;FALSE;FALSE;United States;hour;0;3970500183105460;Regional Management Corp;['redshift', 'azure', 'aws', 'ssis']
Data Scientist;Junior data scientist;Tampa, FL;via Talent.com;Full-time;FALSE;Georgia;22/10/2023 00:05;FALSE;FALSE;United States;year;85000.0;0;SynergisticIT;['java', 'python']
Data Analyst;DATA ANALYST;Tallahassee, FL;via Indeed;Full-time;FALSE;Georgia;11/10/2023 22:34;FALSE;TRUE;United States;year;6674984375;0;The State of Florida;['go', 'power bi', 'excel']
Data Analyst;DATA ANALYST - 55014864;Orlando, FL;via Snagajob;Full-time and Part-time;FALSE;Florida, United States;30/10/2023 02:01;FALSE;TRUE;United States;hour;0;2143000030517570;State of Florida;['power bi', 'excel']
Senior Data Engineer;Sr. Lead Data Engineer - Now Hiring;Fredericksburg, VA;via Snagajob;Full-time and Part-time;FALSE;Illinois, United States;02/10/2023 03:08;FALSE;TRUE;United States;hour;0;6115999603271480;Capital One;['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']
Data Engineer;Remote Azure Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;New York, United States;24/10/2023 23:05;TRUE;FALSE;United States;hour;0;75.0;Insight Global;['sql', 'python', 'java', 'postgresql', 'mysql', 'sql server', 'oracle', 'azure']
Data Analyst;Local - Jr Data Analyst (SAS);Des Moines, IA;via Dice;Contractor and Temp work;FALSE;Illinois, United States;17/10/2023 21:01;TRUE;FALSE;United States;hour;0;52.5;Prodware Solutions;['sas', 'sas', 'sql', 'vba', 'excel']
Data Scientist;Information Technology Specialist (Data Scientist);Washington, DC;via Indeed;Full-time;FALSE;New York, United States;06/10/2023 14:02;FALSE;TRUE;United States;year;142045.0;0;National Gallery of Art;
Data Engineer;Azure Data Engineer. Job in Dallas My Valley Jobs Today;Dallas, TX;via My Valley Jobs Today;Full-time;FALSE;New York, United States;22/10/2023 13:04;TRUE;FALSE;United States;year;137500.0;0;Jobot;['sql', 'python', 'scala', 'azure']
Data Engineer;Data Engineer;Anywhere;via Get.It;Full-time;TRUE;Georgia;21/10/2023 07:05;FALSE;TRUE;United States;year;123500.0;0;Get It Recruit - Information Technology;['sql', 'java', 'r', 'python', 'azure', 'aws', 'oracle', 'tableau']
Data Engineer;Associate Data Engineer (Full Time Starting Summer 2024);Washington, DC;via Snagajob;Full-time and Part-time;FALSE;Florida, United States;08/10/2023 06:09;TRUE;FALSE;United States;hour;0;6115999603271480;EAB;['sql', 'python', 'postgresql', 'mysql', 'sql server', 'db2', 'oracle', 'aws', 'aurora', 'snowflake', 'tableau', 'flow', 'git']
Data Engineer;Lead Data Engineer;Waco, TX;via SaluteMyJob;Full-time and Part-time;FALSE;Illinois, United States;16/10/2023 16:28;FALSE;TRUE;United States;year;211000.0;0;Capital One;['python', 'scala', 'sql', 'java', 'nosql', 'mongo', 'shell', 'mysql', 'cassandra', 'aws', 'azure', 'redshift', 'snowflake', 'spark', 'hadoop', 'kafka']
Data Scientist;Sr Data Scientist - Now Hiring;Franklin Township, NJ;via Snagajob;Full-time and Part-time;FALSE;New York, United States;08/10/2023 18:01;FALSE;TRUE;United States;hour;0;4989500045776360;Syneos Health/ inVentiv Health Commercial LLC;['python', 'azure']
Data Engineer;Data Engineering Lead - Now Hiring;Boston, MA;via Snagajob;Full-time and Part-time;FALSE;Sudan;08/10/2023 18:38;FALSE;FALSE;Sudan;hour;0;5647500228881830;Allspring Global Investments;['shell', 'c', 'snowflake', 'aws', 'linux', 'tableau']
Data Engineer;Quant/Data Engineer - Macro Trading Pod - Hedge Fund - $350k;;via LinkedIn;Full-time;FALSE;California, United States;09/10/2023 11:29;TRUE;FALSE;United States;year;175000.0;0;Paragon Executive Intelligence;['python', 'sql', 'airflow']
Data Engineer;Data Engineering Expert;Anywhere;via Get.It;Full-time;TRUE;California, United States;22/10/2023 08:05;FALSE;TRUE;United States;year;135000.0;0;Get It Recruit - Information Technology;['sql', 'python', 'shell', 'aws', 'phoenix']
Software Engineer;Senior Ruby Engineer - Analytics Platform - $190-210k+;Anywhere;via LinkedIn;Full-time;TRUE;Illinois, United States;22/10/2023 09:23;FALSE;FALSE;United States;year;200000.0;0;Orbis;['ruby', 'ruby', 'typescript']
Data Scientist;Principal Data Scientist;Midland, TX;via JobServe;Full-time;FALSE;Sudan;11/10/2023 09:31;FALSE;FALSE;Sudan;year;220000.0;0;Jobot;['dynamodb', 'aws', 'watson', 'redshift']
Data Engineer;Sr Financial Risk - IT Data Engineer (SQL/PYTHON);New York, NY;via Indeed;Full-time;FALSE;New York, United States;07/10/2023 23:03;FALSE;FALSE;United States;year;140000.0;0;Career Developers;['python', 'sql', 'qlik', 'excel']
Data Engineer;Data Engineer (Python) - Full-time / Part-time;Syracuse, NY;via Snagajob;Full-time and Part-time;FALSE;Sudan;12/10/2023 18:16;FALSE;FALSE;Sudan;hour;0;3755500030517570;Terakeet;['python', 'sql', 'mysql', 'pandas', 'airflow', 'hadoop', 'tableau', 'looker', 'git', 'unify']
Data Scientist;Intern - Data Scientist - Summer 2024 - Full-time / Part-time;Anywhere;via Snagajob;Full-time, Part-time, and Internship;TRUE;Texas, United States;15/10/2023 03:02;FALSE;TRUE;United States;hour;0;25.0;Lumen;['sql', 'python', 'c', 'azure', 'kafka', 'jupyter']
Data Engineer;Azure Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;California, United States;20/10/2023 16:10;TRUE;FALSE;United States;year;130000.0;0;ApTask;['scala', 'azure', 'databricks', 'snowflake', 'pyspark']
Data Engineer;Lead Data Engineer;Paris, TX;via SaluteMyJob;Full-time and Part-time;FALSE;Florida, United States;02/10/2023 10:32;FALSE;TRUE;United States;year;211000.0;0;Capital One;['python', 'scala', 'sql', 'java', 'nosql', 'mongo', 'shell', 'mysql', 'cassandra', 'aws', 'azure', 'redshift', 'snowflake', 'spark', 'hadoop', 'kafka']
Senior Data Engineer;Senior Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;California, United States;04/10/2023 18:07;FALSE;FALSE;United States;year;145000.0;0;Sud Recruiting;['sql', 'python', 'azure', 'aws', 'spark']
Business Analyst;Business Intelligence Analyst;Rancho Cordova, CA;via LinkedIn;Full-time;FALSE;California, United States;17/10/2023 17:00;FALSE;FALSE;United States;year;87500.0;0;Pacific Coast Companies Inc;['python', 'sql', 'sap', 'power bi', 'tableau']
Senior Data Engineer;Senior- Big Data Software Engineer;Anywhere;via ZipRecruiter;Full-time;TRUE;Georgia;15/10/2023 11:11;FALSE;TRUE;United States;year;184000.0;0;AT&T;['java', 'scala', 'python', 'r', 'sql', 'azure', 'spark', 'power bi']
Senior Data Engineer;Senior Data Engineer - Now Hiring;La Vergne, TN;via Snagajob;Full-time and Part-time;FALSE;Georgia;05/10/2023 06:42;FALSE;TRUE;United States;hour;0;4587999725341790;Ingram Content Group;['sql', 'python', 'perl', 'shell', 'mysql', 'sql server', 'oracle', 'linux', 'jira', 'confluence']
Data Analyst;Junior Data & Research Analyst, International Development;Landover, MD;via Snagajob;Full-time and Part-time;FALSE;New York, United States;15/10/2023 06:00;FALSE;FALSE;United States;hour;0;246349983215332;The Cloudburst Group;['r', 'python', 'excel']
Data Scientist;Medical Data Scientist - Full-time / Part-time;Anywhere;via Snagajob;Full-time and Part-time;TRUE;New York, United States;09/10/2023 18:24;FALSE;FALSE;United States;hour;0;3236499786376950;University of Pittsburgh;
Senior Data Scientist;Senior Data Scientist;Anywhere;via LinkedIn;Full-time;TRUE;Illinois, United States;16/10/2023 21:24;FALSE;FALSE;United States;year;180000.0;0;Harnham;['python', 'sql', 'git']
Data Scientist;Entry Level - Associate Data Scientist - Commercial;Houston, TX;via LinkedIn;Full-time and Part-time;FALSE;Texas, United States;13/10/2023 22:03;FALSE;TRUE;United States;year;107000.0;0;IBM;['r', 'python', 'java', 'scala', 'sas', 'sas', 'matlab', 'aws', 'azure', 'spss']
Data Scientist;AI Data Scientist;Anywhere;via LinkedIn;Contractor;TRUE;Texas, United States;12/10/2023 17:01;FALSE;TRUE;United States;hour;0;83.0;Akkodis;['r', 'python', 'sql', 'go']
Data Engineer;Data Engineer – Cloud Data Lake Integration;North Chicago, IL;via Indeed;Full-time;FALSE;New York, United States;12/10/2023 15:24;FALSE;FALSE;United States;year;1077554921875;0;Nava;['azure', 'sap', 'tableau', 'power bi']
Data Engineer;Data Engineer - TS/SCI Required - Now Hiring;Washington, DC;via Snagajob;Full-time and Part-time;FALSE;Georgia;03/10/2023 18:19;FALSE;FALSE;United States;hour;0;6115999603271480;LMI Consulting, LLC;['sql', 'python', 'rshiny', 'plotly', 'tableau', 'qlik', 'power bi', 'git']
Data Engineer;Founding Data Engineer;Seattle, WA;via LinkedIn;Full-time;FALSE;Sudan;04/10/2023 15:18;FALSE;FALSE;Sudan;year;175000.0;0;Intelletec;['python', 'java', 'scala', 'nosql', 'aws', 'gcp', 'azure', 'spark', 'hadoop']
Data Analyst;Remote Jr Java programmer/Data Analyst/Data Scientists/ML;Atlanta, GA;via Snagajob;Full-time and Part-time;FALSE;Georgia;27/10/2023 14:58;FALSE;FALSE;United States;hour;0;418849983215332;SynergisticIT;['java', 'javascript', 'c++', 'sas', 'sas', 'python', 'oracle', 'spring', 'tensorflow', 'tableau', 'docker', 'jenkins']
Data Scientist;Data Scientist;Anywhere;via LinkedIn;Full-time;TRUE;New York, United States;11/10/2023 17:02;FALSE;FALSE;United States;year;130000.0;0;Daash Intelligence;['python', 'aws', 'pandas', 'numpy', 'scikit-learn', 'pyspark', 'github']
Data Analyst;Data Analyst II;United States;via Indeed;Full-time;FALSE;Sudan;19/10/2023 10:13;FALSE;TRUE;Sudan;year;67500.0;0;CoventBridge Group;['sql', 'sas', 'sas', 'word', 'excel']
Data Engineer;Manager, Data Engineering;New York, NY;via Snagajob;Full-time and Part-time;FALSE;New York, United States;14/10/2023 06:03;FALSE;TRUE;United States;hour;0;5442000198364250;Vibrant Emotional Health;['sql', 'python', 'r', 'snowflake', 'aws']
Senior Data Engineer;Senior Data Engineer;Cupertino, CA;via LinkedIn;Full-time;FALSE;Illinois, United States;30/10/2023 17:06;TRUE;FALSE;United States;year;185000.0;0;TheoremOne;['sql', 'golang', 'snowflake', 'redshift', 'bigquery', 'aws', 'spark', 'hadoop', 'airflow', 'kafka']
Data Engineer;Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;Florida, United States;02/10/2023 15:32;TRUE;FALSE;United States;year;120000.0;0;Daash Intelligence;['python', 'sql', 'aws', 'pyspark', 'flow', 'github', 'terraform']
Data Scientist;Remote Data Scientist/Analyst (Entry/Junior Level);Charleston, SC;via Snagajob;Full-time and Part-time;FALSE;Georgia;09/10/2023 02:56;FALSE;FALSE;United States;hour;0;3656999969482420;SynergisticIT;['python', 'scala', 'django']
Data Scientist;Lead Data Scientist - Retail Strategic Health Analytics;Providence, RI;via LinkedIn;Full-time;FALSE;New York, United States;27/10/2023 09:02;FALSE;TRUE;United States;year;172000.0;0;CVS Health;['r', 'python', 'sql']
Senior Data Scientist;Senior Data Scientists;Anywhere;via Indeed;Full-time;TRUE;California, United States;31/10/2023 09:02;FALSE;FALSE;United States;year;210123.0;0;Atlassian;['sql', 'python', 'tableau']
Data Engineer;Data Engineer - Now Hiring;Camp Lejeune, NC;via Snagajob;Full-time and Part-time;FALSE;Texas, United States;08/10/2023 06:07;FALSE;TRUE;United States;hour;0;4763500213623040;Booz Allen Hamilton;['python', 'sql', 'scala', 'java', 'shell', 'nosql', 'mongodb', 'mongodb', 'cassandra', 'mysql', 'aws', 'azure', 'databricks', 'redshift', 'snowflake', 'spark', 'hadoop', 'kafka', 'unix', 'linux']
Data Engineer;Analytics Engineer - Data Engineer;United Kingdom;via Ai-Jobs.net;Full-time;FALSE;United Kingdom;19/10/2023 09:37;TRUE;FALSE;United Kingdom;year;165000.0;0;Deliveroo;['sql', 'python', 'snowflake', 'bigquery', 'redshift', 'looker']
Data Engineer;Data Entry Operator | Data Quality Specialist;Anywhere;via Elite Job;Full-time and Part-time;TRUE;Algeria;04/10/2023 23:37;TRUE;FALSE;Algeria;hour;0;25.0;The Elite Job;
Data Engineer;Data Engineer (GCP);Anywhere;via LinkedIn;Contractor;TRUE;California, United States;03/10/2023 19:06;FALSE;FALSE;United States;hour;0;72.5;Stefanini North America and APAC;['sql', 'python', 'shell', 'gcp', 'bigquery', 'airflow', 'terraform']
Data Engineer;Data Engineer, Data Platform;Anywhere;via Levels.fyi;Full-time;TRUE;Argentina;23/10/2023 18:48;FALSE;TRUE;Argentina;year;161875.0;0;Near;['python', 'javascript', 'sql', 'rust', 'bigquery', 'databricks', 'gcp', 'aws', 'express', 'zoom']
Data Engineer;Enterprise Infrastructure Software Data Engineer III - Multiple...;Laurel, MD;via ZipRecruiter;Full-time;FALSE;California, United States;09/10/2023 05:05;FALSE;FALSE;United States;year;165000.0;0;Legion Consulting Solutions;
Senior Data Analyst;Senior Research Data Analyst (Data for Equity);Utica, NY;via Snagajob;Full-time and Part-time;FALSE;New York, United States;26/10/2023 21:00;FALSE;TRUE;United States;hour;0;2394499969482420;Boston Medical Center;['sql', 'r', 'tableau']
Data Engineer;Cloud Data Engineer;Washington, DC;via SaluteMyJob;Full-time and Part-time;FALSE;Sudan;12/10/2023 21:16;FALSE;TRUE;Sudan;year;95700.0;0;Booz Allen Hamilton;['r', 'python', 'sql', 'sql server', 'postgresql', 'azure']
Data Engineer;Data Engineer / Data Analytics - 10+ Years candidates only;Edison, NJ;via Dice;Contractor;FALSE;Illinois, United States;31/10/2023 14:06;TRUE;FALSE;United States;hour;0;55.0;Cinergy Technology Inc;
Data Scientist;Data Scientist - Now Hiring;Arlington, VA;via Snagajob;Full-time;FALSE;Georgia;01/10/2023 09:51;FALSE;FALSE;United States;hour;0;4762000274658200;CGI Group, Inc.;['sql', 'python', 'r', 'c', 'tableau', 'power bi']
Senior Data Analyst;Medical Informatics Analyst, Senior;Placerville, CA;via Top Nurse Jobs;Full-time;FALSE;California, United States;21/10/2023 12:00;FALSE;FALSE;United States;year;63651.0;0;Blue Shield of California;['vba', 'sql', 'python', 'sas', 'sas', 'excel', 'powerpoint', 'tableau']
Senior Data Engineer;Senior Data Engineer;Scranton, PA;via SaluteMyJob;Full-time and Part-time;FALSE;Illinois, United States;02/10/2023 10:31;FALSE;TRUE;United States;year;173500.0;0;Capital One;['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']
