job_title_short;job_title;job_location;job_via;job_schedule_type;job_work_from_home;search_location;job_posted_date;job_no_degree_mention;job_health_insurance;job_country;salary_rate;salary_year_avg;salary_hour_avg;company_name;job_skills
Data Engineer;Principal Data Engineer;Charlottesville, VA;via Snagajob;Full-time and Part-time;FALSE;Florida, United States;22/11/2023 10:10;FALSE;FALSE;United States;hour;0;5057499694824210;Verizon;['sql', 'nosql', 'python', 'java', 'spark', 'hadoop', 'flow', 'jira']
Senior Data Engineer;Senior Data Engineer - Full-time / Part-time;Southfield, MI;via Snagajob;Full-time and Part-time;FALSE;Florida, United States;25/11/2023 19:06;FALSE;TRUE;United States;hour;0;4219499969482420;Plante Moran;['sql', 't-sql', 'azure', 'power bi', 'ssis', 'github']
Data Scientist;Position Management and Organisation Data Quality Specialist;United Kingdom;via Ai-Jobs.net;Full-time;FALSE;United Kingdom;02/11/2023 10:17;TRUE;FALSE;United Kingdom;year;72900.0;0;Rolls-Royce;['excel']
Data Analyst;Data Analyst;Coppell, TX;via LinkedIn;Contractor;FALSE;Sudan;02/11/2023 21:39;TRUE;FALSE;Sudan;hour;0;65.0;eTeam;['sql', 'sql server', 'oracle', 'snowflake', 'linux', 'windows']
Data Engineer;Databricks Big Data Engineer - Now Hiring;Suffolk, VA;via Snagajob;Full-time and Part-time;FALSE;Florida, United States;13/11/2023 07:31;FALSE;TRUE;United States;hour;0;4597999954223630;Booz Allen Hamilton;['python', 'r', 'sql', 'scala', 'java', 'databricks', 'aws', 'azure', 'spark', 'qlik']
Data Engineer;Data Engineer/Scientist - Clearance Desired - Now Hiring;Tysons, VA;via Snagajob;Full-time and Part-time;FALSE;Florida, United States;07/11/2023 07:08;FALSE;FALSE;United States;hour;0;6115999603271480;LMI Consulting, LLC;
Data Analyst;Energy Data Analyst;Arlington, VA;via Ladders;Full-time and Part-time;FALSE;New York, United States;22/11/2023 12:00;FALSE;TRUE;United States;year;119550.0;0;Booz Allen Hamilton, Inc.;['python', 'r', 'java', 'perl', 'sas', 'sas', 'c++', 'c#', 'tableau', 'qlik', 'spss']
Data Engineer;DHTS IT ANALYST - Deidentification Data Engineer;Raleigh, NC;via Snagajob;Full-time and Part-time;FALSE;Georgia;09/11/2023 19:36;FALSE;FALSE;United States;hour;0;44.75;Duke Health;['sql', 'nosql', 'python', 'shell', 'sql server', 'azure', 'linux', 'flow']
Data Engineer;Data Engineer;Anywhere;via ZipRecruiter;Full-time and Contractor;TRUE;Texas, United States;28/11/2023 15:07;FALSE;FALSE;United States;hour;0;67.5;ALTA IT Services;['sql', 'azure', 'databricks', 'git']
Data Scientist;University Grad Data Science (PhD Only) - Full-time / Part-time;San Francisco, CA;via Snagajob;Full-time and Part-time;FALSE;California, United States;23/11/2023 19:03;FALSE;FALSE;United States;hour;0;5338500213623040;Pinterest;
Data Scientist;Associate Director, DS and AI Solutions;India;via Ai-Jobs.net;Full-time;FALSE;India;24/11/2023 11:11;FALSE;FALSE;India;year;43200.0;0;Bristol Myers Squibb;['excel']
Data Scientist;Data Scientist - Commerce Search&Recommendation;San Jose, CA;via LinkedIn;Full-time;FALSE;California, United States;29/11/2023 15:02;FALSE;TRUE;United States;year;242500.0;0;TikTok;['sql', 'python']
Senior Data Engineer;Senior Data Engineer, Product Data;Boston, MA;via Snagajob;Full-time and Part-time;FALSE;Sudan;05/11/2023 19:16;FALSE;TRUE;Sudan;hour;0;5647500228881830;Sonos Inc;['python', 'java', 'scala', 'elasticsearch', 'aws', 'snowflake', 'airflow', 'kafka', 'docker', 'kubernetes']
Senior Data Scientist;Senior Data Scientist, Pricing;New York, NY;via LinkedIn;Full-time;FALSE;New York, United States;09/11/2023 23:02;FALSE;TRUE;United States;year;170000.0;0;SoFi;['python', 'r', 'sql', 'nosql', 'tableau']
Business Analyst;Analyst/Scheduler;Brockton, MA;via ZipRecruiter;Full-time;FALSE;New York, United States;24/11/2023 14:00;TRUE;FALSE;United States;year;47500.0;0;Masis Professional Group;['planner']
Data Scientist;Physicochemical Data Scientist - Now Hiring;Durham, NC;via Snagajob;Full-time and Part-time;FALSE;Florida, United States;05/11/2023 19:03;FALSE;FALSE;United States;hour;0;4352000045776360;Oak Ridge Associated Universities;['css', 'sql', 'java', 'r', 'python', 'mysql']
Senior Data Scientist;Sr. Data Scientist - 2198850;Anywhere;via Indeed;Full-time;TRUE;Illinois, United States;10/11/2023 22:22;FALSE;TRUE;United States;year;160000.0;0;Optum;['go', 'tensorflow', 'pytorch']
Data Engineer;Data Management Celonis Data Engineer;Austin, TX;via LinkedIn;Full-time and Part-time;FALSE;Florida, United States;07/11/2023 10:09;FALSE;TRUE;United States;year;145000.0;0;IBM;['java', 'sql', 'c', 'crystal', 'sas', 'sas', 'oracle', 'ibm cloud', 'sap', 'cognos']
Data Engineer;Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;Texas, United States;30/11/2023 18:08;TRUE;TRUE;United States;year;128000.0;0;ProFocus Technology;['sql', 'sql server', 'snowflake', 'azure']
Business Analyst;en-US;United States;via BeBee;Full-time;FALSE;Illinois, United States;04/11/2023 19:24;FALSE;FALSE;United States;year;100000.0;0;HireTalent - Diversity Staffing & Recruiting Firm;['sql', 'sas', 'sas', 'r', 'python']
Senior Data Engineer;Senior Data Engineer, Product Data;Boston, MA;via Snagajob;Full-time and Part-time;FALSE;Florida, United States;23/11/2023 07:11;FALSE;TRUE;United States;hour;0;5647500228881830;Sonos Inc;['python', 'java', 'scala', 'elasticsearch', 'aws', 'snowflake', 'airflow', 'kafka', 'docker', 'kubernetes']
Data Engineer;Staff Data Engineer, Data Products (Contract);Reston, VA;via LinkedIn;Full-time and Contractor;FALSE;Georgia;28/11/2023 09:43;FALSE;TRUE;United States;hour;0;97.5;SoFi;['python', 'sql', 'postgresql', 'snowflake', 'aws', 'redshift', 'gcp', 'gitlab']
Data Engineer;Big Data Engineer;Latham, NY;via Robert Half;Full-time;FALSE;Florida, United States;08/11/2023 17:29;TRUE;FALSE;United States;year;115000.0;0;Robert Half;
Data Scientist;Data Scientist - Junior to Mid;Mt Vernon, VA;via CareerBoard;Full-time;FALSE;New York, United States;09/11/2023 08:02;FALSE;FALSE;United States;year;109500.0;0;Leidos;['python', 'aws', 'hadoop', 'spark', 'git']
Senior Data Engineer;Senior Data Engineer - Now Hiring;Southfield, MI;via Snagajob;Full-time and Part-time;FALSE;New York, United States;08/11/2023 19:26;FALSE;TRUE;United States;hour;0;4219499969482420;Plante Moran;['sql', 't-sql', 'azure', 'power bi', 'ssis', 'github']
Data Engineer;Data Engineer, Product Analytics;Bellevue, WA;via LinkedIn;Full-time;FALSE;New York, United States;28/11/2023 17:06;FALSE;FALSE;United States;year;137500.0;0;Meta;['sql', 'python', 'c++', 'c#', 'scala']
Data Engineer;Sr Data EngineerRemote;Anywhere;via ZipRecruiter;Contractor and Temp work;TRUE;Texas, United States;07/11/2023 14:06;FALSE;FALSE;United States;hour;0;66.5;Nike;['sql', 'shell', 'python', 'github']
Data Engineer;Data Engineer;Anywhere;via Dice;Full-time;TRUE;Sudan;11/11/2023 00:55;TRUE;TRUE;Sudan;year;130000.0;0;Robert Half;['sql', 'java', 'python', 'scala', 'go', 'postgresql', 'elasticsearch', 'oracle', 'aws', 'databricks', 'spark', 'gitlab']
Senior Data Engineer;Senior Data Engineer, Product Data - Full-time / Part-time;San Francisco, CA;via Snagajob;Full-time and Part-time;FALSE;Georgia;25/11/2023 19:09;FALSE;TRUE;United States;hour;0;6256000137329100;Sonos Inc;['python', 'java', 'scala', 'elasticsearch', 'aws', 'snowflake', 'airflow', 'kafka', 'docker', 'kubernetes']
Data Engineer;Data Engineer;Raleigh, NC;via Indeed;Contractor;FALSE;Georgia;13/11/2023 13:59;FALSE;TRUE;United States;year;122500.0;0;Ascendion;['python', 'snowflake', 'aws', 'airflow']
Data Analyst;[Entry level Remote jobs] Walgreens Data Entry Jobs;Anywhere;via The Elite Job;Full-time and Part-time;TRUE;Sudan;25/11/2023 00:22;FALSE;TRUE;Sudan;hour;0;25.0;The Elite Job;['python', 'sql', 'snowflake', 'pyspark', 'matplotlib', 'tensorflow', 'pytorch', 'github']
Data Engineer;Data Engineer, Senior;Linthicum Heights, MD;via Snagajob;Full-time and Part-time;FALSE;Illinois, United States;18/11/2023 07:06;FALSE;TRUE;United States;hour;0;567400016784668;Booz Allen Hamilton;['python', 'sql', 'scala', 'java', 'shell', 'nosql', 'mongodb', 'mongodb', 'cassandra', 'mysql', 'aws', 'azure', 'databricks', 'redshift', 'snowflake', 'spark', 'hadoop', 'kafka', 'unix', 'linux']
Data Analyst;Data Analyst;Riverview, FL;via LinkedIn;Contractor;FALSE;Georgia;22/11/2023 16:09;TRUE;FALSE;United States;hour;0;3938500213623040;TALENT Software Services;['sql', 'java', 'shell', 'oracle', 'unix', 'excel', 'git', 'github', 'jira']
Senior Data Engineer;Senior Data Engineer;Austin, TX;via LinkedIn;Full-time;FALSE;Georgia;06/11/2023 19:11;TRUE;TRUE;United States;year;120000.0;0;hackajob;
Data Analyst;Data Operations Analyst - Full-time / Part-time;San Francisco, CA;via Snagajob;Full-time and Part-time;FALSE;California, United States;23/11/2023 07:01;FALSE;FALSE;United States;hour;0;2197500038146970;HashiCorp;['sql', 'python', 'snowflake', 'tableau']
Data Engineer;Sr. Data Engineer - Now Hiring;Bellevue, WA;via Snagajob;Full-time and Part-time;FALSE;Texas, United States;12/11/2023 19:05;FALSE;FALSE;United States;hour;0;6444000244140620;Symetra;['sql', 'powershell', 'sql server', 'aws', 'windows']
Data Scientist;Ecommerce Data Scientist MMM;Anywhere;via Upwork;Contractor and Temp work;TRUE;Texas, United States;05/11/2023 16:02;FALSE;FALSE;United States;hour;0;59.0;Upwork;
Data Analyst;Data Analyst;Des Moines, IA;via BeBee;Full-time;FALSE;Illinois, United States;04/11/2023 11:01;TRUE;FALSE;United States;year;75000.0;0;Signature Consultants;['sql', 'sql server', 'ssrs']
Data Engineer;Data Analytics Engineer;Philadelphia, PA;via Motion Recruitment;Full-time;FALSE;California, United States;10/11/2023 08:24;TRUE;TRUE;United States;year;107500.0;0;Motion Recruitment;['sql', 'nosql', 'python', 'aws', 'redshift']
Software Engineer;Scientist III (Remote);Anywhere;via ZipRecruiter;Contractor and Temp work;TRUE;New York, United States;17/11/2023 18:02;FALSE;FALSE;United States;hour;0;41.5;Maxis Clinical Sciences;['python', 'r', 'java', 'matlab', 'linux', 'zoom']
Data Engineer;Senior Data Engineers - Now Hiring;Anywhere;via Snagajob;Full-time and Part-time;TRUE;Sudan;18/11/2023 09:20;FALSE;FALSE;Sudan;hour;0;456349983215332;System One;['sql', 'python', 't-sql', 'azure', 'aws', 'snowflake', 'databricks', 'pyspark']
Senior Data Analyst;Senior Data Analyst;Anywhere;via Get.It;Full-time;TRUE;Sudan;19/11/2023 06:39;FALSE;TRUE;Sudan;year;95500.0;0;Get It Recruit - Information Technology;['python', 'r', 'sql', 'flow']
Senior Data Scientist;Senior Data Scientist;Anywhere;via LinkedIn;Contractor;TRUE;California, United States;30/11/2023 00:04;FALSE;FALSE;United States;hour;0;85.0;Vertisystem;['python', 'r', 'hadoop', 'tableau']
Data Analyst;Data Analyst - Machine Learning;Anywhere;via Snagajob;Full-time and Part-time;TRUE;Florida, United States;07/11/2023 07:04;FALSE;FALSE;United States;hour;0;2363500022888180;American Bureau of Shipping;['sql', 'python', 'r', 'vba', 'power bi', 'tableau', 'excel', 'word', 'powerpoint']
Data Analyst;CASINO Database Marketing Analyst;Española, NM;via LinkedIn;Full-time;FALSE;Sudan;30/11/2023 10:59;FALSE;TRUE;Sudan;year;77500.0;0;Jobot;
Data Engineer;Data Engineer (Python, SQL, Slurm, Kubernetes) - Onsite in Houston, TX;Houston, TX;via LinkedIn;Full-time;FALSE;Texas, United States;02/11/2023 11:09;FALSE;TRUE;United States;year;127500.0;0;IntagHire;['python', 'sql', 'java', 'nosql', 'kafka', 'node.js', 'linux', 'kubernetes']
Data Engineer;Manager - Data Engineering;India;via Ai-Jobs.net;Full-time;FALSE;India;09/11/2023 23:10;FALSE;FALSE;India;year;156000.0;0;Philips;['python', 'sql', 'azure', 'databricks', 'pandas', 'numpy', 'power bi', 'qlik', 'sap']
Senior Data Engineer;Azure Senior Data Engineer - Contract to Hire;Anywhere;via Upwork;Contractor and Temp work;TRUE;Texas, United States;22/11/2023 12:07;TRUE;FALSE;United States;hour;0;35.0;Upwork;['sql', 'python', 'azure', 'databricks', 'spark', 'airflow', 'kafka', 'pyspark']
Data Engineer;Data Engineer;Reston, VA;via Snagajob;Full-time and Part-time;FALSE;New York, United States;05/11/2023 19:03;FALSE;FALSE;United States;hour;0;6115999603271480;Octo Consulting Group;['powershell', 'python', 'sql', 'nosql', 'java', 'mongodb', 'mongodb', 'db2', 'sql server', 'databricks', 'azure', 'spark', 'hadoop']
Data Engineer;Network Data Engineer;Ashburn, VA;via LinkedIn;Contractor;FALSE;California, United States;08/11/2023 11:27;FALSE;TRUE;United States;hour;0;42.5;Danta Technologies;['vmware']
Data Engineer;Azure Data Engineer;Anywhere;via LinkedIn;Full-time and Contractor;TRUE;New York, United States;17/11/2023 14:06;FALSE;FALSE;United States;year;135000.0;0;Stellar Consulting Solutions, LLC;['scala', 'python', 'sql', 'azure', 'databricks', 'spark', 'kafka', 'qlik', 'ssis', 'git']
Data Analyst;Epic Reporting – Decision Scientist;Tallahassee, FL;via LinkedIn;Full-time;FALSE;Georgia;18/11/2023 09:17;FALSE;TRUE;United States;year;94500.0;0;CVS Health;['sql', 'tableau', 'ssrs', 'flow']
Data Analyst;Cost Accounting Data Analyst;Austin, TX;via Snagajob;Full-time, Part-time, and Contractor;FALSE;Texas, United States;17/11/2023 19:01;FALSE;FALSE;United States;hour;0;1651000022888180;Cisco Systems, Inc.;['assembly', 'python', 'snowflake']
Senior Data Engineer;Senior Data Engineer (Onsite Interview);Arlington, TX;via LinkedIn;Contractor;FALSE;New York, United States;15/11/2023 16:06;TRUE;FALSE;United States;hour;0;82.5;Motion Recruitment;['python', 'sql', 'azure', 'databricks', 'pyspark']
Machine Learning Engineer;Machine Learning Engineer/Data Scientist  - Contract to Hire;Anywhere;via Upwork;Contractor and Temp work;TRUE;Texas, United States;01/11/2023 09:03;FALSE;FALSE;United States;hour;0;29.5;Upwork;['mongodb', 'mongodb']
Data Scientist;Data Science;Triangle, VA;via Adzuna;Full-time;FALSE;New York, United States;03/11/2023 13:02;FALSE;FALSE;United States;year;155000.0;0;Pueo Business Solutions;['r', 'python', 'sql', 'power bi', 'tableau']
Senior Data Engineer;Senior Data Engineer;Georgia;via LinkedIn;Full-time;FALSE;Florida, United States;20/11/2023 16:08;FALSE;FALSE;United States;year;110000.0;0;Ascendion;['sql', 'sql server', 'azure', 'ssis', 'flow']
Data Engineer;Data Engineer Cloud Technologies Data & Analytics HYBRID 1412219;San Jose, CA;via LinkedIn;Full-time;FALSE;California, United States;22/11/2023 23:06;FALSE;FALSE;United States;year;132650.0;0;Cisco;['sql', 'python', 'bigquery', 'gcp', 'sap', 'looker', 'git']
Senior Data Engineer;Senior Data Engineer (AWS);United States;via LinkedIn;Full-time;FALSE;New York, United States;17/11/2023 12:06;TRUE;FALSE;United States;year;125000.0;0;Harnham;['python', 'aws', 'databricks', 'pyspark']
Data Engineer;Junior Data Engineer - Now Hiring;Riverside, CA;via Snagajob;Full-time and Part-time;FALSE;New York, United States;18/11/2023 09:03;TRUE;FALSE;United States;hour;0;3888999938964840;Regents of the University of California;
Senior Data Engineer;Senior GCP Data Engineer;Westlake, OH;via LinkedIn;Contractor;FALSE;Florida, United States;17/11/2023 16:10;FALSE;FALSE;United States;hour;0;67.5;IVIDTEK INC;['python', 'sql', 'gcp', 'spark', 'hadoop', 'kubernetes', 'docker', 'jenkins']
Senior Data Engineer;Senior Data Engineer;Anywhere;via LinkedIn;Contractor and Temp work;TRUE;California, United States;10/11/2023 00:06;TRUE;FALSE;United States;hour;0;65.0;VeeAR Projects Inc.;['python', 'sql', 'airflow', 'spark']
Data Scientist;Data Scientist Intern - Now Hiring;Rock Hill, SC;via Snagajob;Full-time, Part-time, and Internship;FALSE;Illinois, United States;03/11/2023 21:03;FALSE;TRUE;United States;hour;0;5054999923706050;Experian;['python', 'sql', 'sas', 'sas']
Data Scientist;Data science lead;Bethesda, MD;via Talent.com;Full-time and Part-time;FALSE;Georgia;26/11/2023 00:09;FALSE;TRUE;United States;year;152650.0;0;Booz Allen Hamilton;['python', 'databricks', 'pytorch', 'mxnet', 'tensorflow', 'keras', 'pyspark']
Data Analyst;Field Data Collector;Syracuse, NY;via ZipRecruiter;Full-time;FALSE;New York, United States;16/11/2023 08:00;TRUE;FALSE;United States;hour;0;2445999908447260;NORC at the University of Chicago;
Senior Data Scientist;Senior Data Scientist PD23R103 - Bureau of Health Workforce;Springfield, MO;via Professional Diversity Network;Full-time and Part-time;FALSE;Texas, United States;17/11/2023 11:04;FALSE;FALSE;United States;year;135144.5;0;HHS Careers;['sas', 'sas', 'r', 'tableau', 'spss']
Data Scientist;Data Scientist;Bodega Bay, CA;via ZipRecruiter;Full-time;FALSE;California, United States;16/11/2023 14:02;FALSE;FALSE;United States;year;148464.0;0;EA-Energy Analysis Env Impacts;['python']
Data Engineer;Data Engineer;College Park, GA;via LinkedIn;Contractor;FALSE;New York, United States;28/11/2023 21:05;FALSE;TRUE;United States;hour;0;72.5;Pyramid Consulting, Inc;['java', 'sql', 'shell', 'python', 'scala', 'hadoop', 'spark', 'kafka']
Business Analyst;Business Intelligence Analyst;Albuquerque, NM;via Snagajob;Full-time and Part-time;FALSE;Sudan;14/11/2023 07:19;FALSE;TRUE;Sudan;hour;0;3319000244140620;UNM Medical Group, Inc.;['sql', 'tableau']
Data Scientist;Data Scientist, Data Platform Sciences;San Francisco, CA;via Snagajob;Full-time and Part-time;FALSE;California, United States;01/11/2023 18:02;FALSE;FALSE;United States;hour;0;5338500213623040;Pinterest;['airflow', 'git']
Data Scientist;Data Scientist 2 - Now Hiring;Annapolis Junction, MD;via Snagajob;Full-time and Part-time;FALSE;New York, United States;03/11/2023 18:02;FALSE;FALSE;United States;hour;0;4473500061035150;iNovex Information Systems;['c', 'shell', 'bash', 'python', 'perl']
Data Scientist;Spatial Data Scientist, Mid - Now Hiring;El Segundo, CA;via Snagajob;Full-time and Part-time;FALSE;California, United States;13/11/2023 07:03;FALSE;TRUE;United States;hour;0;4397999954223630;Booz Allen Hamilton;['python', 'sql', 'r', 'c++', 'java', 'aws', 'azure', 'spark', 'git', 'jenkins', 'docker', 'kubernetes']
Data Scientist;Lead Data Scientist;Oklahoma City, OK;via ZipRecruiter;Full-time;FALSE;Illinois, United States;03/11/2023 07:03;FALSE;FALSE;United States;year;116393.0;0;Internal Revenue Service;
Senior Data Engineer;Senior Data Engineer;Seattle, WA;via SaluteMyJob;Full-time;FALSE;Texas, United States;11/11/2023 09:07;FALSE;TRUE;United States;year;150762.0;0;seattle children’s hospital;['sql', 'oracle']
Data Engineer;Data Engineer, Mid;Arlington, VA;via Snagajob;Full-time and Part-time;FALSE;Illinois, United States;12/11/2023 07:06;FALSE;TRUE;United States;hour;0;6115999603271480;Booz Allen Hamilton;['python', 'sql', 'aws', 'redshift', 'azure', 'databricks', 'graphql', 'spark', 'linux', 'windows', 'git', 'atlassian', 'terraform']
Senior Data Engineer;Senior Data Engineer;Cyprus;via Ai-Jobs.net;Full-time;FALSE;Cyprus;29/11/2023 20:32;FALSE;FALSE;Cyprus;year;155500.0;0;Oxygen;['sql', 'aws', 'redshift', 'airflow', 'kafka', 'spark', 'git']
Data Analyst;Data Analyst;Mt Pleasant, WI;via JobAffairs4u.com;Full-time and Part-time;FALSE;Illinois, United States;15/11/2023 12:02;FALSE;FALSE;United States;hour;0;15.0;Jobs Near Me;['sql', 'javascript', 'sas', 'sas', 'excel', 'spss']
Data Engineer;Principal Data Engineer - Now Hiring;Redwood City, CA;via Snagajob;Full-time and Part-time;FALSE;California, United States;01/11/2023 06:04;FALSE;TRUE;United States;hour;0;6256000137329100;Informatica LLC;['java', 'python', 'scala', 'mysql', 'spark', 'tensorflow', 'keras', 'npm', 'kubernetes', 'docker', 'chef']
Data Scientist;Data Scientist, Lead - Now Hiring;Melbourne, FL;via Snagajob;Full-time and Part-time;FALSE;Florida, United States;12/11/2023 07:02;FALSE;TRUE;United States;hour;0;4117499923706050;Booz Allen Hamilton;['python', 'sql', 'nosql']
Data Engineer;Data Engineer;San Francisco, CA;via LinkedIn;Full-time;FALSE;Illinois, United States;29/11/2023 17:09;FALSE;FALSE;United States;year;120000.0;0;Omneky;['sql', 'nosql', 'python', 'mongodb', 'mongodb', 'cassandra', 'aws', 'redshift', 'hadoop', 'spark', 'kafka']
Data Engineer;Data Engineer/Architect - Now Hiring;Albany, NY;via Snagajob;Full-time and Part-time;FALSE;New York, United States;18/11/2023 09:03;TRUE;FALSE;United States;hour;0;85.0;Gilder Search Group;['sql', 'python', 'r', 'scala', 'java', 'tableau', 'power bi', 'flow']
Data Engineer;Data Engineer;Tysons, VA;via Snagajob;Full-time and Part-time;FALSE;Texas, United States;19/11/2023 07:05;FALSE;FALSE;United States;hour;0;6115999603271480;LMI Consulting, LLC;['python', 'java', 'sql', 'snowflake', 'pyspark', 'scikit-learn']
Senior Data Scientist;Senior Data Scientist-Marketing Analytics;Herndon, VA;via Indeed;Full-time;FALSE;New York, United States;09/11/2023 12:03;FALSE;TRUE;United States;year;128050.0;0;Cox Communications;['sql', 'aws', 'snowflake']
