job_title_short;job_title;job_location;job_via;job_schedule_type;job_work_from_home;search_location;job_posted_date;job_no_degree_mention;job_health_insurance;job_country;salary_rate;salary_year_avg;salary_hour_avg;company_name;job_skills
Senior Data Scientist;Senior Data Scientist - Team Lead;Thessaloniki, Greece;via Ai-Jobs.net;Full-time;FALSE;Greece;11/04/2023 16:26;FALSE;FALSE;Greece;year;157500.0;;Kaizen Gaming;"{python, azure, databricks, spark, pyspark""}"
Data Scientist;Data Scientist;Austin, TX;via Indeed;Full-time;FALSE;Sudan;30/04/2023 21:45;FALSE;TRUE;Sudan;year;170000.0;;CyberCoders;"{python, azure, pytorch, tensorflow, opencv, datarobot""}"
Data Engineer;Data Engineer;West Palm Beach, FL;via LinkedIn;Full-time;FALSE;California, United States;18/04/2023 11:08;FALSE;TRUE;United States;year;120000.0;;CyberCoders;"{sql, python, aws, airflow, ssrs, word""}"
Data Engineer;Hybrid - Data Engineer - Up to $600k;New York, NY;via LinkedIn;Full-time;FALSE;California, United States;05/04/2023 16:07;FALSE;FALSE;United States;year;525000.0;;Durlston Partners;"{python, c++""}"
Data Engineer;Associate Data Engineer;Rockville, MD;via ZipRecruiter;Contractor;FALSE;Sudan;05/04/2023 16:34;FALSE;FALSE;Sudan;hour;;49.0;Protek Consulting;"{python, sql, numpy, pandas, alteryx, git""}"
Data Engineer;GCP Data Engineer - 100% Remote/W2;Anywhere;via LinkedIn;Contractor;TRUE;Georgia;14/04/2023 14:26;FALSE;FALSE;United States;hour;;55.0;Insight Global;"{java, python, sql, gcp, bigquery, airflow, git""}"
Senior Data Engineer;Senior Data Engineer;Austin, TX;via Indeed;Full-time;FALSE;Sudan;24/04/2023 23:51;TRUE;FALSE;Sudan;hour;;7980000305175780;Cypress HCM;"{sql, hadoop, tableau, excel""}"
Data Analyst;Lead Advancement Data Analyst;Orange, CA;via ZipRecruiter;Full-time;FALSE;California, United States;13/04/2023 16:01;FALSE;FALSE;United States;year;113000.0;;Chapman University;"{crystal, python, r, sql, power bi, tableau, alteryx""}"
Data Engineer;Data Engineer;Athens, Greece;via Ai-Jobs.net;Full-time;FALSE;Greece;05/04/2023 08:29;FALSE;FALSE;Greece;year;147500.0;;ARHS;"{sql, azure, ssis, ssrs""}"
Data Scientist;Data Scientist;California;via Indeed;Full-time;FALSE;California, United States;04/04/2023 21:04;FALSE;TRUE;United States;year;83850.0;;National University;"{sql, java, c++, python, aws, tensorflow, keras, excel""}"
Data Scientist;Power BI Data Visualization Specialist;Melbourne, FL;via Ladders;Full-time;FALSE;Florida, United States;18/04/2023 08:02;TRUE;TRUE;United States;year;115000.0;;Booz Allen Hamilton;"{sql, azure, databricks, oracle, power bi, dax, jira, confluence""}"
Data Engineer;Data Engineer;Arlington, VA;via Ladders;Full-time;FALSE;Sudan;27/04/2023 02:38;FALSE;TRUE;Sudan;year;125000.0;;United Service Organizations, Inc;"{python, r, sql, nosql, azure, databricks, pandas, pyspark, hadoop, spark, word, power bi, unity, kubernetes, git""}"
Data Scientist;Marketing Data Scientist;Anywhere;via LinkedIn;Full-time;TRUE;Sudan;05/04/2023 21:34;FALSE;FALSE;Sudan;year;155000.0;;Harnham;"{sql""}"
Data Engineer;Lead Data Engineer;Thousand Oaks, CA;via WJHL Jobs;Full-time;FALSE;Texas, United States;24/04/2023 19:07;FALSE;TRUE;United States;year;192500.0;;Jobot;"{shell, sql, python, redshift, snowflake, aws, jupyter""}"
Data Engineer;NoSQL Data Engineer to support mobile app startup (NoSQL required);Anywhere;via Upwork;Contractor;TRUE;Florida, United States;26/04/2023 21:17;TRUE;FALSE;United States;hour;;30.0;Upwork;"{firebase, firebase, firestore, flutter""}"
Data Scientist;Data Scientist, Risk Data Mining - USDS;Mountain View, CA;via LinkedIn;Full-time;FALSE;California, United States;19/04/2023 15:04;FALSE;TRUE;United States;year;153034.0;;TikTok;"{sql, r, python, express""}"
Data Analyst;Product Data Analyst;Anywhere;via Get.It;Contractor;TRUE;California, United States;27/04/2023 09:00;FALSE;TRUE;United States;hour;;29.0;Get It Recruit - Information Technology;"{excel, spreadsheet, sap, outlook""}"
Data Scientist;Data Scientist;Fort Lauderdale, FL;via Ladders;Full-time;FALSE;Florida, United States;19/04/2023 11:06;FALSE;TRUE;United States;year;90000.0;;WSP;"{sql, sharepoint, power bi, excel""}"
Data Scientist;Data Scientist - Python, Data Modeling, PhD / Master's;Los Angeles, CA;via Indeed;Full-time;FALSE;California, United States;25/04/2023 18:03;FALSE;TRUE;United States;year;115000.0;;CyberCoders;"{python, sql, aws, hadoop, spark, tableau""}"
Data Engineer;Data Engineer, Power BI;Anywhere;via ZipRecruiter;Full-time;TRUE;Texas, United States;06/04/2023 13:06;FALSE;FALSE;United States;year;116000.0;;Leading Edge;"{sql, sql server, azure, power bi, word, excel, outlook, powerpoint""}"
Senior Data Engineer;Full-Stack Developer and Data Engineer, Senior;Lexington, MA;via Ladders;Full-time;FALSE;Georgia;19/04/2023 12:31;FALSE;TRUE;United States;year;115000.0;;Booz Allen Hamilton;"{sql, java, javascript, mysql, postgresql, neo4j, aws, spring, react, kubernetes""}"
Data Engineer;Data Engineer Jobs;Fort Belvoir, VA;via Clearance Jobs;Full-time;FALSE;California, United States;26/04/2023 21:11;FALSE;FALSE;United States;year;137500.0;;SourceFly;"{sql, mongo, python, sap""}"
Data Analyst;Data Analyst 2 - Nordstrom Media Network;Chicago, IL;via Indeed;Full-time;FALSE;Illinois, United States;27/04/2023 19:01;TRUE;TRUE;United States;year;101250.0;;Nordstrom Inc;"{sql, tableau""}"
Data Engineer;Data Engineer - GCP, snowflakes, ETL;Mumbai, Maharashtra, India;via Ai-Jobs.net;Full-time;FALSE;India;05/04/2023 10:13;TRUE;FALSE;India;year;147500.0;;NECSWS;"{sql, python, java, sql server, gcp""}"
Data Engineer;Data Engineer (Remote);Anywhere;via Built In Chicago;Full-time;TRUE;California, United States;21/04/2023 23:27;FALSE;TRUE;United States;year;127500.0;;Kalderos;"{go, snowflake, kafka, slack""}"
Data Engineer;ETL Data Engineer (Python/SQL) (W2 only);Cupertino, CA;via LinkedIn;Contractor;FALSE;California, United States;29/04/2023 19:07;TRUE;FALSE;United States;hour;;50.5;ACL Digital;"{sql, python""}"
Senior Data Scientist;Senior Manager, Data Science (Greater Denver Area, CO);Centennial, CO;via Built In Colorado;Full-time;FALSE;Texas, United States;03/04/2023 22:05;FALSE;TRUE;United States;year;182500.0;;RingCentral;"{ringcentral""}"
Data Analyst;Data Analyst Student Intern (9020);Brooksville, FL;via IT JobServe;Full-time;FALSE;Florida, United States;24/04/2023 00:02;FALSE;TRUE;United States;hour;;15.0;Southwest Florida, Inc.;"{excel, flow""}"
Senior Data Analyst;Senior Data Analyst, Business Intelligence;Riverdale, GA;via ZipRecruiter;Full-time;FALSE;Georgia;21/04/2023 09:55;FALSE;TRUE;United States;year;96500.0;;Cox Communications;"{sql, snowflake, aws, oracle, hadoop, microstrategy, excel""}"
Data Engineer;Hadoop Data Engineer;Santa Clara, CA;via LinkedIn;Contractor;FALSE;Illinois, United States;14/04/2023 20:29;FALSE;FALSE;United States;hour;;67.5;ConfigUSA;
Data Analyst;Data Scientist Analyst;Vienna, VA;via Indeed;Full-time;FALSE;Georgia;12/04/2023 16:01;FALSE;TRUE;United States;year;128816.0;;US Office of the Director of National Intelligence;"{c, word""}"
Data Scientist;Staff Data Scientist, CashApp Compliance Engineering & Technology;San Francisco, CA;via Ai-Jobs.net;Full-time;FALSE;California, United States;28/04/2023 08:03;FALSE;TRUE;United States;year;190500.0;;Block;"{sql, python, c, go, numpy, pandas, matplotlib, tableau, looker""}"
Senior Data Engineer;Senior Data Engineer;Austin, TX  (+1 other);via EchoJobs;Full-time;FALSE;Sudan;18/04/2023 18:00;FALSE;TRUE;Sudan;year;169000.0;;Hinge Health;"{nosql, python, sql, mongodb, mongodb, postgresql, mysql, redis, databricks, aws, snowflake, redshift, airflow, spark, kafka, gdpr, docker, terraform""}"
Data Analyst;Data Analyst;San Francisco, CA;via IT JobServe;Full-time;FALSE;California, United States;02/04/2023 12:00;TRUE;TRUE;United States;year;106100.0;;Attentive;"{sql, python, r, java, snowflake, aws, spark, airflow, looker""}"
Data Analyst;Research Data Analyst;Brooklyn, NY;via Indeed;Full-time;FALSE;New York, United States;05/04/2023 07:59;FALSE;FALSE;United States;year;84800.0;;Weill Cornell Medicine;"{sas, sas, r""}"
Data Scientist;Director, Data Science;Anywhere;via ZipRecruiter;Full-time;TRUE;New York, United States;30/04/2023 07:01;FALSE;TRUE;United States;year;265000.0;;Cnam - Auditeurs - Accueil;"{python, tensorflow, pytorch""}"
Senior Data Engineer;Sr Data Engineer (JO-07);Costa Mesa, CA;via My Champlain Valley Jobs;Full-time;FALSE;Sudan;14/04/2023 10:24;FALSE;FALSE;Sudan;year;165000.0;;Ledgent Technology;"{python, bigquery, oracle, redshift, gcp, aws, airflow, linux, looker, docker, kubernetes""}"
Data Engineer;Lead Data Engineer;Thousand Oaks, CA;via Jobs;Full-time;FALSE;Florida, United States;29/04/2023 14:10;FALSE;TRUE;United States;year;185000.0;;Jobot;"{sql, python, redshift, snowflake, aws, jupyter""}"
Data Engineer;Data Engineer - Up to $350,000 Base + Huge Bonus + Package - Elite...;New York, NY;via LinkedIn;Full-time;FALSE;Sudan;14/04/2023 20:25;FALSE;FALSE;Sudan;year;250000.0;;Hunter Bond;"{python""}"
Data Engineer;Staff Data Engineer;Anywhere;via AngelList;Full-time;TRUE;Georgia;19/04/2023 19:31;TRUE;TRUE;United States;year;147500.0;;Fund That Flip;"{python, sql, heroku, aws, gcp""}"
Senior Data Engineer;Senior Data Engineer;New York, NY;via LinkedIn;Full-time;FALSE;Sudan;17/04/2023 13:37;FALSE;FALSE;Sudan;year;175000.0;;Rearc;"{python, sql, nosql, aws, gcp, azure, spark, airflow, numpy, pandas, terraform""}"
Data Engineer;Associate Data Engineer;Trenton, NJ;via LinkedIn;Full-time;FALSE;Sudan;18/04/2023 18:00;FALSE;FALSE;Sudan;year;62500.0;;Incedo Inc.;"{sql, r, python, github, zoom""}"
Data Analyst;Data Architect;San Pedro Garza García, Nuevo Leon, Mexico;via Ai-Jobs.net;Full-time;FALSE;Mexico;12/04/2023 08:33;FALSE;FALSE;Mexico;year;165000.0;;DigitalOnUs;
Data Engineer;Data Engineer;Los Angeles, CA;via Dice;Contractor;FALSE;New York, United States;14/04/2023 18:05;TRUE;FALSE;United States;hour;;80.0;Apolis;"{python, scala, sql, bash, aws, snowflake, redshift, hadoop, spark, airflow, pyspark""}"
Machine Learning Engineer;Machine Learning Scientist;Chiasso, Switzerland;via Ai-Jobs.net;Full-time;FALSE;Switzerland;01/04/2023 10:47;FALSE;FALSE;Switzerland;year;157000.0;;lastminute.com;"{python, scikit-learn, pandas, matplotlib, numpy, keras, tensorflow, spark, git, github""}"
Data Engineer;AWS Data Engineer;Greenwood Village, CO;via Dice;Contractor;FALSE;Texas, United States;14/04/2023 16:07;FALSE;TRUE;United States;hour;;64.0;Kforce Technology Staffing;"{sql, python, sql server, aws, azure, terraform, kubernetes""}"
Data Scientist;Data Scientist (Insurance);Anywhere;via LinkedIn;Full-time;TRUE;Illinois, United States;05/04/2023 14:04;FALSE;FALSE;United States;year;122500.0;;Dahl Consulting;"{sas, sas, r, python, excel, word, powerpoint""}"
Senior Data Engineer;Senior Data Engineer;Los Angeles, CA;via Dice;Full-time;FALSE;Florida, United States;08/04/2023 12:27;FALSE;FALSE;United States;year;180000.0;;Jobot;"{java, scala, python, spark""}"
Data Engineer;Sr Data Engineer;Aventura, FL;via ZipRecruiter;Full-time;FALSE;Sudan;08/04/2023 16:46;TRUE;FALSE;Sudan;year;135000.0;;Robert Half;"{sql, javascript, bigquery, jquery, flow""}"
Data Scientist;Associate Data Scientist - Online Business Analytics (Remote);Atlanta, GA;via WREG Jobs;Full-time;FALSE;Georgia;03/04/2023 11:58;FALSE;FALSE;United States;year;115000.0;;Home Depot;"{python, bigquery, excel, tableau""}"
Data Engineer;Data Engineer;Seattle, WA;via Ladders;Full-time;FALSE;New York, United States;28/04/2023 10:06;FALSE;TRUE;United States;year;150000.0;;Wheels Up;"{sql, python, azure""}"
Data Engineer;Full Stack Data Engineer;Miami, FL;via LinkedIn;Full-time;FALSE;New York, United States;26/04/2023 20:09;FALSE;FALSE;United States;year;140000.0;;Gravity IT Resources;"{sql, nosql, snowflake, azure, flow, git""}"
Data Scientist;Statistician (Data Scientist);Kansas City, MO;via ZipRecruiter;Full-time;FALSE;Sudan;28/04/2023 06:56;FALSE;FALSE;Sudan;year;116393.0;;Criminal Investigation & Law Enforcement | IRS Careers;"{c""}"
Senior Data Scientist;Senior Data Scientist, AIOps - Evernorth Health Services - Hybrid;St. Louis, MO;via Ladders;Full-time;FALSE;Illinois, United States;10/04/2023 07:03;FALSE;FALSE;United States;year;90000.0;;Cigna;"{python, sql, r, java, graphql""}"
Data Analyst;Data Analyst;Atlanta, GA;via LinkedIn;Full-time;FALSE;Georgia;11/04/2023 13:52;FALSE;FALSE;United States;hour;;30.0;Motion Recruitment;"{sql, sql server, oracle, tableau, looker""}"
Data Scientist;Lead Marketing Data Scientist, GBD;Indianapolis, IN;via Ladders;Full-time;FALSE;Georgia;06/04/2023 06:57;FALSE;TRUE;United States;year;90000.0;;Elevance Health;"{sql, sas, sas, r, spss""}"
Data Scientist;Data Scientist;Modesto, CA;via Dice;Full-time;FALSE;California, United States;18/04/2023 20:03;FALSE;FALSE;United States;year;80000.0;;Acadia Technologies, Inc.;
Data Engineer;Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;Illinois, United States;11/04/2023 19:49;FALSE;FALSE;United States;year;115000.0;;Advantage Tech;"{sql, python, c#, postgresql, azure, databricks""}"
Data Engineer;Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;New York, United States;12/04/2023 14:23;FALSE;FALSE;United States;year;140000.0;;Quest Groups LLC;"{nosql, python, sql, azure, spark, jupyter""}"
Data Engineer;Lead Data Engineer;Rockville, MD;via Ladders;Full-time;FALSE;California, United States;03/04/2023 09:09;FALSE;FALSE;United States;year;175000.0;;Deloitte;"{java, postgresql, oracle, databricks, aws, kafka, spring""}"
Software Engineer;Senior or Principal Software Development Engineer, Machine Learning;Vancouver, BC, Canada;via Ladders;Full-time;FALSE;Canada;18/04/2023 08:14;FALSE;FALSE;Canada;year;200000.0;;Workday;"{python, java, scala, aws, gcp, azure, databricks, kafka, spark""}"
Data Engineer;Cloud Data Engineer (708389) // US or GC // Hybrid Trenton, NJ ...;United States;via LinkedIn;Full-time;FALSE;Florida, United States;25/04/2023 13:09;FALSE;FALSE;United States;hour;;78.5;Dantech Corporation Inc.;"{python, sql, nosql, aws, redshift, pyspark, spark, kafka, airflow, pandas, numpy""}"
Data Engineer;Data Engineer;Jacksonville, FL;via WJHL Jobs;Full-time;FALSE;Georgia;15/04/2023 21:47;TRUE;TRUE;United States;year;185000.0;;Jobot;"{sql, python, c#, jenkins, git, jira""}"
Data Engineer;Data Engineer/Architect (HL7);Dallas, TX;via Dice;Full-time;FALSE;Illinois, United States;20/04/2023 12:05;TRUE;TRUE;United States;year;140000.0;;Jobot;"{sql, t-sql, ssis, ssrs, power bi, flow""}"
Data Analyst;Data Analyst;Charlotte, NC;via LinkedIn;Contractor;FALSE;Georgia;28/04/2023 19:00;FALSE;FALSE;United States;year;95000.0;;Insight Global;"{sql, power bi, dax, excel""}"
Senior Data Analyst;Senior Data Analyst, Research and Development;Alpharetta, GA;via IT JobServe;Full-time;FALSE;Georgia;25/04/2023 16:39;FALSE;TRUE;United States;year;91100.0;;Kemper Corp.;"{sas, sas, sql, sql server, excel, tableau""}"
Data Engineer;Staff Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;Florida, United States;04/04/2023 17:28;FALSE;TRUE;United States;year;210000.0;;Harnham;"{python, sql, snowflake, kafka, kubernetes""}"
Data Engineer;Web/Data Engineer;Orlando, FL;via LinkedIn;Full-time;FALSE;Georgia;12/04/2023 15:02;FALSE;TRUE;United States;hour;;80.0;Hays;"{html, php, python, javascript, mongodb, mongodb, unix, windows, tableau""}"
Data Analyst;Data Analyst;Cockeysville, MD;via Indeed;Full-time;FALSE;New York, United States;26/04/2023 20:00;TRUE;TRUE;United States;year;71500.0;;Piper Companies;"{sql, sql server, ssis, ssrs, power bi, tableau, git""}"
Data Engineer;Data Engineer;New Jersey;via LinkedIn;Contractor;FALSE;Florida, United States;05/04/2023 21:10;FALSE;FALSE;United States;hour;;60.0;Brooksource;"{sql, aws, azure, qlik, tableau""}"
Machine Learning Engineer;Senior, Computer Vision Researcher/Engineer, SLAM/VIO;Zürich, Switzerland;via Ai-Jobs.net;Full-time;FALSE;Switzerland;05/04/2023 11:25;FALSE;FALSE;Switzerland;year;89100.0;;Magic Leap;"{c++, c, python""}"
Data Engineer;Snr Data Engineer;Boulder, CO;via Indeed;Full-time;FALSE;California, United States;28/04/2023 19:07;FALSE;FALSE;United States;year;137500.0;;Darwin Recruitment;"{python, sql, aws, redshift, snowflake""}"
Software Engineer;IT Developer (ETL);Hyderabad, Telangana, India;via Ai-Jobs.net;Full-time;FALSE;India;21/04/2023 00:08;FALSE;FALSE;India;year;79200.0;;Yext;"{sql, go""}"
Senior Data Engineer;Senior Data Engineer;;via LinkedIn;Full-time;FALSE;Texas, United States;25/04/2023 19:07;TRUE;FALSE;United States;year;170000.0;;SThree;"{python, sql, aws, spark, hadoop, airflow""}"
Data Engineer;Data Engineer ETL lnformatica APi Engineer (PERM);Anywhere;via Robert Half;Full-time;TRUE;Texas, United States;17/04/2023 11:07;TRUE;FALSE;United States;year;112500.0;;Robert Half;"{sql, python, java, azure, aws, snowflake""}"
Data Scientist;Data Scientist- 100% REMOTE;Dallas, TX;via IT JobServe;Full-time;FALSE;Texas, United States;22/04/2023 15:02;FALSE;TRUE;United States;year;132500.0;;Camden Kelly Corporation;"{sql, python, r, aws, git""}"
Data Scientist;Data Scientist (Python Developer);Hamburg, Germany;via Ai-Jobs.net;Full-time;FALSE;Germany;21/04/2023 17:34;FALSE;FALSE;Germany;year;131560.0;;Vattenfall;"{sql, python, azure""}"
Data Engineer;Data Engineer;Charlotte, NC;via Ladders;Full-time;FALSE;Florida, United States;27/04/2023 12:10;FALSE;FALSE;United States;year;125000.0;;Imagine Software;"{sql, python, nosql, mysql, neo4j, aws, azure, hadoop, kafka, flask""}"
Data Engineer;Data Engineer;Los Angeles, CA;via LinkedIn;Contractor;FALSE;Illinois, United States;06/04/2023 19:09;FALSE;FALSE;United States;hour;;42.0;Robert Half;"{python, sql, go, aws""}"
Data Engineer;Remote Data Engineer in Texas;Anywhere;via LinkedIn;Full-time;TRUE;Georgia;19/04/2023 11:32;FALSE;FALSE;United States;year;145000.0;;CyberCoders;"{python, go, aws, word""}"
Data Engineer;Data Engineer;Boston, MA;via Dice;Contractor;FALSE;Illinois, United States;20/04/2023 16:06;TRUE;TRUE;United States;hour;;63.5;Kforce Technology Staffing;"{python, sql, aws, snowflake, oracle""}"
Business Analyst;Business Intelligence Analyst-Mid-Level (Hybrid);Anywhere;via ProActuary;Full-time;TRUE;Texas, United States;27/04/2023 07:01;FALSE;TRUE;United States;year;114500.0;;United Services Automobile Association;"{nosql, sql, python, java, db2, snowflake, oracle, hadoop, tableau""}"
Data Analyst;Junior Data Analyst;Irving, TX;via Indeed;Full-time;FALSE;Texas, United States;14/04/2023 19:01;TRUE;FALSE;United States;year;51862.75;;Upen Group Inc;"{sql, python""}"
Data Scientist;Data Scientist / Developer (Jr. / Mid - level);Huntsville, AL;via Ladders;Full-time;FALSE;Florida, United States;27/04/2023 13:05;FALSE;FALSE;United States;year;175000.0;;PeopleTec;"{sql, javascript, sas, sas, sql server, excel, spss""}"
Data Analyst;Credit Risk Data Analyst;McLean, VA;via Ladders;Full-time;FALSE;New York, United States;18/04/2023 11:00;FALSE;TRUE;United States;year;125000.0;;Piper Companies;"{sql, r, python, tableau""}"
Data Analyst;Data Analyst  (only on W2);Cupertino, CA;via LinkedIn;Contractor;FALSE;California, United States;27/04/2023 18:00;FALSE;FALSE;United States;hour;;66.5;AllSTEM Connections;"{sql, r, python, webex""}"
Machine Learning Engineer;(Senior) Machine Learning Engineer;Munich, Germany;via Ai-Jobs.net;Full-time;FALSE;Germany;18/04/2023 17:16;FALSE;FALSE;Germany;year;166000.0;;Brainlab;"{python, c++, aws, linux, windows""}"
Machine Learning Engineer;Machine Learning Scientist, Radiology;United States;via Ai-Jobs.net;Full-time;FALSE;Sudan;21/04/2023 14:53;FALSE;FALSE;Sudan;year;172500.0;;Tempus;"{pytorch, tensorflow, keras, git, docker""}"
Data Engineer;Big Data Solutions Architect;Spain;via Ai-Jobs.net;Full-time;FALSE;Spain;12/04/2023 16:33;TRUE;FALSE;Spain;year;89100.0;;Databricks;"{python, databricks, aws, azure, gcp, spark, excel, unify""}"
Senior Data Engineer;Senior Data Engineer - Data Analytics (Remote eligible) (Chicago, IL);Chicago, IL;via Built In Chicago;Full-time;FALSE;Florida, United States;25/04/2023 08:09;FALSE;TRUE;United States;year;120000.0;;Mathematica;"{python, r, sql, html, css, javascript, go, postgresql, dynamodb, aws, redshift, tableau, git, docker, jira""}"
Data Engineer;Data Engineer;Norristown, PA;via Ai-Jobs.net;Full-time;FALSE;Texas, United States;26/04/2023 09:14;FALSE;TRUE;United States;year;120000.0;;dentsu international;"{python, sql, snowflake, aws, airflow, jira""}"
Data Analyst;Data Analyst (m/f/d);Vienna, Austria;via Ai-Jobs.net;Full-time;FALSE;Austria;27/04/2023 19:24;FALSE;FALSE;Austria;year;53014.0;;Sportradar;"{sql, python, aws""}"
Data Scientist;Data Scientist I/II (Insights);Winchester, VA;via Indeed;Full-time;FALSE;Illinois, United States;29/04/2023 16:05;FALSE;FALSE;United States;year;136400.0;;Navy Federal Credit Union;"{python, r, scala, sql, azure, databricks, aws, spark, matplotlib, ggplot2, hadoop, word, power bi, tableau""}"
Data Scientist;Sr Data Scientist;Culver City, CA;via Ladders;Full-time;FALSE;California, United States;13/04/2023 09:04;FALSE;FALSE;United States;year;150000.0;;Warner Media Group;"{sql, r, bigquery, rshiny, react, excel, spreadsheet""}"
Senior Data Analyst;Sr. Data Analyst - Supply Chain (Remote);Tallahassee, FL;via Ladders;Full-time;FALSE;Georgia;26/04/2023 10:39;FALSE;TRUE;United States;year;125000.0;;Ryder System, Inc;"{sql, vba, alteryx""}"
Data Scientist;Data Scientist;Luxembourg;via Ai-Jobs.net;Full-time;FALSE;Luxembourg;28/04/2023 15:55;FALSE;FALSE;Luxembourg;year;157500.0;;Netcompany-Intrasoft;"{perl""}"
Senior Data Scientist;Senior Analyst Analytics;Los Angeles, CA;via ZipRecruiter;Full-time;FALSE;California, United States;07/04/2023 07:00;FALSE;TRUE;United States;year;82500.0;;Canvas Worldwide;"{excel""}"
