job_title_short;job_title;job_location;job_via;job_schedule_type;job_work_from_home;search_location;job_posted_date;job_no_degree_mention;job_health_insurance;job_country;salary_rate;salary_year_avg;salary_hour_avg;company_name;job_skills
Senior Data Engineer;Senior Data Engineer (Python, AWS, Airflow, Snowflake);Huntsville, AL;via JobServe;Full-time;FALSE;Sudan;05/07/2023 11:09;FALSE;TRUE;Sudan;year;173500.0;0;Capital One;['python', 'java', 'scala', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'aws', 'snowflake', 'redshift', 'azure', 'airflow', 'hadoop', 'kafka', 'spark']
Senior Data Engineer;Senior Data Engineer;Atlanta, GA;via Ai-Jobs.net;Full-time;FALSE;California, United States;04/07/2023 17:07;FALSE;TRUE;United States;year;147500.0;0;Visa;['python', 'sql', 'aws', 'gcp', 'azure', 'hadoop', 'spark', 'pandas', 'numpy', 'ssis', 'tableau', 'power bi']
Data Scientist;Principal Data Scientist;Anywhere;via LinkedIn;Full-time;TRUE;Illinois, United States;20/07/2023 21:05;FALSE;FALSE;United States;year;180000.0;0;Harnham;['go', 'sql', 'python', 'r']
Data Scientist;Principal Data Scientist;Anywhere;via LinkedIn;Full-time;TRUE;Texas, United States;24/07/2023 14:04;FALSE;TRUE;United States;year;200000.0;0;Storm3;['go']
Data Analyst;Data Analyst;New York, NY;via ZipRecruiter;Full-time;FALSE;New York, United States;29/07/2023 09:59;TRUE;TRUE;United States;year;80000.0;0;Five Iron Golf;['sql', 'python', 'php', 'javascript', 'ruby', 'ruby', 'r', 'postgresql', 'aws', 'redshift', 'excel', 'sheets', 'tableau', 'looker']
Data Analyst;Business Data Analyst;New York, NY;via Get.It;Part-time;FALSE;New York, United States;28/07/2023 18:00;FALSE;TRUE;United States;hour;0;23.0;Trans-Tach;['excel', 'power bi']
Senior Data Analyst;Data Integrations Sr. Lead Analyst;Tampa, FL;via Ladders;Full-time;FALSE;Florida, United States;10/07/2023 05:01;FALSE;FALSE;United States;year;158135.0;0;Citigroup, Inc;['go']
Data Analyst;Data analyst;New York;via Talent.com;Full-time;FALSE;New York, United States;31/07/2023 00:00;FALSE;FALSE;United States;year;65000.0;0;Montefiore Medical Center;['excel']
Software Engineer;Senior Software Engineer (AdEngine Data Analytics);Redwood City, CA;via Ai-Jobs.net;Full-time;FALSE;Florida, United States;08/07/2023 16:09;FALSE;TRUE;United States;year;140000.0;0;PubMatic;['java', 'hadoop', 'kafka', 'spring', 'spark', 'jenkins', 'github', 'confluence']
Data Engineer;Data Engineer (Onsite), W2 Only;United States;via LinkedIn;Contractor;FALSE;Sudan;14/07/2023 18:02;FALSE;FALSE;Sudan;hour;0;65.0;Cloud Resources LLC;['shell', 'perl', 'java', 'python', 'scala', 'sql', 'hadoop', 'spark']
Data Scientist;Lead Data Scientist;Tallahassee, FL;via IT JobServe;Full-time;FALSE;Florida, United States;19/07/2023 12:05;FALSE;FALSE;United States;year;108000.0;0;Highmark Health;['python', 'sql', 'r', 'bigquery', 'flow']
Data Scientist;Lead Data Scientist;Atlanta, GA;via JobServe;Full-time;FALSE;Florida, United States;27/07/2023 00:05;FALSE;TRUE;United States;year;174720.0;0;Disney Media & Entertainment Distribution;['python', 'sql', 'databricks', 'snowflake', 'spark', 'pyspark', 'scikit-learn', 'jupyter', 'airflow', 'tableau', 'looker', 'github']
Data Engineer;Data Engineer(Scala);Sunnyvale, CA;via LinkedIn;Contractor;FALSE;Illinois, United States;25/07/2023 23:10;FALSE;FALSE;United States;hour;0;70.0;VeeAR Projects Inc.;['scala', 'python', 'sql', 'aws', 'spark', 'react', 'airflow', 'git']
Data Analyst;Data Analyst;Plaistow, NH;via Snagajob;Full-time;FALSE;New York, United States;20/07/2023 20:01;TRUE;FALSE;United States;hour;0;23.5;Robert Half;
Data Engineer;Market Analytics and Performance (MAP) Data Engineer;Phoenix, AZ;via Ladders;Full-time;FALSE;California, United States;25/07/2023 08:07;FALSE;TRUE;United States;year;90000.0;0;Salt River Project;['sql', 'python', 'sql server', 'snowflake', 'phoenix']
Data Engineer;Cleared Data Engineer (All Levels);Chantilly, VA;via LinkedIn;Full-time;FALSE;Illinois, United States;20/07/2023 09:10;FALSE;TRUE;United States;year;120450.0;0;Noblis;['python', 'sql', 'java', 'mongodb', 'mongodb', 'javascript', 'postgresql', 'mysql', 'oracle', 'hadoop', 'spark', 'docker', 'kubernetes', 'git']
Senior Data Scientist;Senior Data Scientist;Anywhere;via LinkedIn;Full-time;TRUE;New York, United States;10/07/2023 16:03;FALSE;FALSE;United States;year;155000.0;0;Gravity IT Resources;['python', 'sql', 'gcp', 'aws', 'azure', 'spark', 'pandas', 'git', 'docker']
Data Engineer;Data Engineer, Operations Analysis and Performance;Atlanta, GA;via Ladders;Full-time;FALSE;Sudan;18/07/2023 11:22;FALSE;TRUE;Sudan;year;90000.0;0;Delta Air Lines;['sql', 'python', 'sas', 'sas', 'azure', 'aws']
Data Engineer;Principal Data Engineer, AdSmart;Englewood Cliffs, NJ;via Ai-Jobs.net;Full-time;FALSE;Florida, United States;15/07/2023 23:08;TRUE;FALSE;United States;year;180000.0;0;NBCUniversal;['scala', 'java', 'sql', 'nosql', 'spark', 'kafka', 'kubernetes']
Senior Data Scientist;Senior Data Scientist;Charlotte, NC;via Indeed;Full-time;FALSE;New York, United States;19/07/2023 16:03;FALSE;TRUE;United States;year;125000.0;0;Digitive LLC;['nltk']
Senior Data Engineer;Senior Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;Texas, United States;13/07/2023 13:07;TRUE;TRUE;United States;year;162500.0;0;Thrive Global;['go', 'sql', 'azure', 'gcp', 'gdpr', 'looker', 'terraform']
Senior Data Engineer;Senior Data Engineer;Marlborough, MA;via Indeed;Full-time;FALSE;Georgia;17/07/2023 19:41;TRUE;TRUE;United States;year;125000.0;0;Kforce;['python', 'sql', 'nosql']
Data Engineer;Data Engineer;Anywhere;via LinkedIn;Full-time;TRUE;California, United States;13/07/2023 12:05;FALSE;FALSE;United States;year;140000.0;0;Insight Global;['databricks', 'aws']
Senior Data Analyst;Operations Data Analyst, Senior;Dublin, CA;via Ladders;Full-time;FALSE;California, United States;11/07/2023 13:01;FALSE;FALSE;United States;year;115000.0;0;PG&E Corporation;['vba', 'sql', 'shell', 'visual basic', 'perl', 'c', 'oracle', 'unix']
Data Analyst;Data Analyst - Analyst1231;Worcester, MA;via Indeed;Full-time;FALSE;New York, United States;27/07/2023 13:00;TRUE;TRUE;United States;year;127500.0;0;Booz Allen Hamilton;['shell', 'sql', 'linux']
Senior Data Engineer;Senior Azure Data Engineer;Fremont, CA;via LinkedIn;Full-time;FALSE;Sudan;14/07/2023 17:02;TRUE;FALSE;Sudan;year;175000.0;0;BayOne Solutions;['sql', 't-sql', 'nosql', 'python', 'azure', 'databricks']
Senior Data Scientist;Senior Data Scientist / Computer Vision Scientist;Fort Worth, TX;via Ladders;Full-time;FALSE;Texas, United States;21/07/2023 08:03;FALSE;TRUE;United States;year;150000.0;0;Alcon;['go', 'aws']
Data Engineer;Data Engineer with Java Background;Newark, OH;via Ladders;Full-time;FALSE;New York, United States;21/07/2023 12:05;FALSE;FALSE;United States;year;125000.0;0;NTT DATA  Services;['java', 'sql', 'postgresql', 'mysql', 'aws', 'snowflake', 'azure', 'spark', 'airflow', 'spring', 'unix', 'alteryx', 'git']
Data Scientist;Associate Director Data Science and AI;Anywhere;via ZipRecruiter;Full-time;TRUE;New York, United States;16/07/2023 12:02;FALSE;TRUE;United States;year;180000.0;0;Cnam - Auditeurs - Accueil;
Senior Data Scientist;Senior Manager, Data Science;Anywhere;via Indeed;Full-time;TRUE;California, United States;05/07/2023 08:04;FALSE;TRUE;United States;year;219545.0;0;6sense;
Data Scientist;Junior Data Scientist;Reston, VA;via Ladders;Full-time;FALSE;New York, United States;26/07/2023 12:02;FALSE;TRUE;United States;year;115000.0;0;Noblis;['scala', 'python', 'r', 'spark']
Data Engineer;AWS Data Engineer;Chicago, IL;via LinkedIn;Full-time;FALSE;Georgia;13/07/2023 09:31;FALSE;FALSE;United States;year;130000.0;0;LaSalle Network;['python', 'java', 'scala', 'sql', 'nosql', 'aws', 'redshift', 'kafka']
Data Engineer;Data Engineer;;via LinkedIn;Full-time;FALSE;Texas, United States;26/07/2023 14:09;FALSE;FALSE;United States;year;130000.0;0;ApTask;['sql', 'python', 'shell', 'sql server', 'oracle', 'snowflake', 'azure', 'airflow']
Data Engineer;Data Engineer;Mebane, NC;via Dice;Full-time;FALSE;Texas, United States;20/07/2023 22:08;TRUE;FALSE;United States;year;70000.0;0;Acadia Technologies, Inc.;
Data Analyst;Data Warehouse Analyst;Grand Prairie, TX;via Ladders;Full-time;FALSE;Texas, United States;14/07/2023 08:01;FALSE;TRUE;United States;year;87472.0;0;Elevance Health;['sql', 'sas', 'sas']
Data Analyst;Data Analyst;Singapore;via Ai-Jobs.net;Full-time;FALSE;Singapore;19/07/2023 12:17;TRUE;FALSE;Singapore;year;57500.0;0;Ubisoft;['sql', 'hadoop', 'express']
Data Scientist;Data Scientist- AI & Machine Learning;Cleveland, OH;via Ladders;Full-time;FALSE;New York, United States;19/07/2023 12:03;FALSE;TRUE;United States;year;115000.0;0;CGI Inc.;['sql', 'nosql', 'java', 'python', 'c', 'kubernetes']
Data Analyst;Senior Threat Intelligence & Data analyst;Tel Aviv-Yafo, Israel;via Ai-Jobs.net;Full-time;FALSE;Israel;05/07/2023 13:34;FALSE;FALSE;Israel;year;111175.0;0;Armis Security;['python']
Data Analyst;Production Support Data Analyst(R1282);Conshohocken, PA;via Indeed;Full-time;FALSE;New York, United States;06/07/2023 16:00;FALSE;TRUE;United States;year;122500.0;0;Sompo International;['sql', 'sql server', 'db2', 'sap']
Data Scientist;Data Scientist;Anywhere;via Indeed;Full-time;TRUE;California, United States;11/07/2023 20:06;FALSE;FALSE;United States;hour;0;45.0;Aurora Technical Systems, LLC;['python', 'sql', 'azure']
Senior Data Analyst;Sr Data Analyst (SQL & Tableau);Miami, FL;via LinkedIn;Full-time;FALSE;Florida, United States;26/07/2023 16:02;FALSE;TRUE;United States;year;102500.0;0;Jobot;['sql', 'power bi', 'tableau']
Senior Data Scientist;Senior Data Scientist;Frisco, TX;via LinkedIn;Full-time;FALSE;Texas, United States;14/07/2023 14:04;FALSE;FALSE;United States;year;130000.0;0;WorldLink US;['python', 'sql', 'aws', 'hadoop', 'spark', 'tensorflow', 'keras', 'tableau', 'docker', 'kubernetes', 'git', 'terminal']
Senior Data Analyst;Senior Business Data Analyst (hybrid) - (VP) - Tampa;Tampa, FL;via JobServe;Full-time;FALSE;Florida, United States;22/07/2023 08:01;TRUE;FALSE;United States;year;125540.0;0;Citi;['sql', 'jira', 'confluence']
Data Scientist;Data Scientist and Data Manager;Redwood City, CA;via Ladders;Full-time;FALSE;California, United States;06/07/2023 12:03;FALSE;FALSE;United States;year;90000.0;0;Stanford University;['python', 'r', 'linux', 'git']
Data Engineer;Data Engineer II;Dunwoody, GA;via LinkedIn;Full-time;FALSE;Georgia;11/07/2023 15:02;FALSE;TRUE;United States;year;90000.0;0;Meridian Cooperative;['sql', 'c#', 'java', 'oracle', 'alteryx', 'git']
Senior Data Scientist;Senior Product Manager - Servicing Data Platform & Machine Learning;Budapest, Hungary;via Ai-Jobs.net;Full-time;FALSE;Hungary;05/07/2023 20:22;FALSE;FALSE;Hungary;year;89100.0;0;Wise;['go', 'kafka', 'spark', 'airflow']
Data Analyst;FM Data Analyst;Balcatta WA, Australia;via Ai-Jobs.net;Full-time;FALSE;Australia;21/07/2023 04:45;FALSE;FALSE;Australia;year;57500.0;0;Sodexo;['sql', 'c', 'excel']
Data Analyst;Product Data Analyst;Villa Rica, GA;via Indeed;Full-time;FALSE;Georgia;26/07/2023 14:05;FALSE;TRUE;United States;year;37500.0;0;Intex DIY Inc.;
Data Engineer;Technical Data Engineer;Fort Worth, TX;via Ladders;Full-time;FALSE;Sudan;05/07/2023 09:08;FALSE;FALSE;Sudan;year;90000.0;0;Textron;['word', 'excel', 'powerpoint', 'flow']
Senior Data Scientist;Senior Data Scientist;Houston, TX;via Dice;Full-time;FALSE;Texas, United States;15/07/2023 12:02;FALSE;FALSE;United States;year;175000.0;0;Jobot;['go', 'python', 'aws', 'scikit-learn', 'tensorflow', 'pytorch']
Data Analyst;Data Analyst;Whittier, CA;via Indeed;Full-time;FALSE;California, United States;27/07/2023 20:00;FALSE;TRUE;United States;hour;0;26.0;H MART;['sql', 'javascript', 'sas', 'sas', 'excel', 'spss']
Data Scientist;Data Scientist, Growth;Toronto, OH;via Ladders;Full-time;FALSE;Georgia;12/07/2023 11:48;FALSE;TRUE;United States;year;200000.0;0;Stripe;['python', 'sql', 'spark', 'hadoop']
Data Analyst;Data Analyst/Tableau Developer;Sunnyvale, CA;via Indeed;Contractor;FALSE;California, United States;06/07/2023 16:01;FALSE;TRUE;United States;hour;0;54.5;Rang Technologies Inc.;['sql', 'tableau']
Data Scientist;Data Science Expert Needed for Analyzing and Extracting Insights...;Anywhere;via Upwork;Contractor;TRUE;Texas, United States;22/07/2023 08:03;FALSE;FALSE;United States;hour;0;17.5;Upwork;['python', 'r', 'sql', 'aws', 'azure', 'gcp', 'matplotlib', 'seaborn', 'plotly', 'hadoop', 'spark']
Data Analyst;Jr. Data Analyst / Business Analyst;New York, NY;via Dice;Full-time;FALSE;New York, United States;12/07/2023 18:59;FALSE;FALSE;United States;year;62500.0;0;Ellianse LLC;
Data Analyst;Credit Risk Data Analyst;Ontario, CA;via WREG Jobs;Full-time;FALSE;California, United States;04/07/2023 17:00;FALSE;FALSE;United States;hour;0;32.0;Staffmax Staffing and Recruiting;['go', 'sas', 'sas', 'sql', 'excel', 'power bi']
Data Engineer;Data Engineer;Anywhere;via ZipRecruiter;Full-time;TRUE;Texas, United States;06/07/2023 19:07;TRUE;FALSE;United States;year;120000.0;0;Pivotal Solutions, Inc.;['sql', 'python', 'r', 'sql server', 'azure', 'bigquery', 'redshift', 'snowflake', 'spark', 'power bi']
Senior Data Engineer;Senior Director of Data Engineering;Columbia, MD;via Ai-Jobs.net;Full-time;FALSE;Florida, United States;07/07/2023 10:11;TRUE;FALSE;United States;year;249000.0;0;Blend360;['python', 'scala', 'azure', 'aws', 'snowflake', 'spark', 'arch']
Senior Data Analyst;Senior Data Analyst;Alpharetta, GA;via LinkedIn;Full-time;FALSE;Georgia;19/07/2023 15:32;FALSE;FALSE;United States;year;120000.0;0;AppleOne Technical Staffing;['sql', 'power bi']
Data Engineer;Lead Data Engineer;Atlanta, GA;via Jobserve;Full-time;FALSE;Sudan;31/07/2023 12:19;FALSE;TRUE;Sudan;year;174720.0;0;Disney Media & Entertainment Distribution;['python', 'scala', 'sql', 'aws', 'snowflake', 'redshift', 'hadoop', 'spark', 'airflow', 'pyspark']
Data Scientist;Data Scientist;Jacksonville, NC;via Indeed;Full-time;FALSE;Georgia;01/07/2023 15:36;FALSE;TRUE;United States;year;98529578125;0;Unity Technologies Corporation;['vba', 'javascript', 'r', 'python', 'sql', 'c#', 'html', 'css', 'word', 'excel', 'powerpoint', 'sharepoint']
Data Engineer;Junior Data Engineer (m/f/d);Zagreb, Croatia;via Ai-Jobs.net;Full-time;FALSE;Croatia;13/07/2023 17:20;FALSE;FALSE;Croatia;year;97444.0;0;Nets;
Data Analyst;Junior Java Programmer /data analyst /Data scientist/ Machine...;Berkeley, CA;via Monster;Full-time;FALSE;California, United States;08/07/2023 00:01;FALSE;FALSE;United States;year;77500.0;0;SynergisticIT;['java', 'javascript', 'c++', 'sas', 'sas', 'python', 'oracle', 'spring', 'tableau', 'docker', 'jenkins']
Data Engineer;Data Engineer / Scientist - for New University Grads (Small, Fun...;Anywhere;via LinkedIn;Full-time;TRUE;New York, United States;10/07/2023 15:05;FALSE;TRUE;United States;year;97500.0;0;Validate Health;['python', 'sql', 'sas', 'sas', 'shell', 'go', 'postgresql', 'aws', 'redshift', 'databricks', 'pandas', 'pyspark', 'airflow', 'spark', 'linux', 'ssis', 'git', 'github', 'docker']
Data Analyst;Data Analyst;Stockport, UK;via Ai-Jobs.net;Full-time;FALSE;United Kingdom;23/07/2023 00:12;TRUE;FALSE;United Kingdom;year;105000.0;0;NielsenIQ;['sql']
Data Scientist;Data Scientist;Springfield, VA  (+1 other);via Federal Government Jobs;Full-time;FALSE;New York, United States;17/07/2023 00:02;FALSE;FALSE;United States;year;161732.0;0;National Geospatial-Intelligence Agency;
Data Engineer;Associate Data Engineer;Bogotá, Bogota, Colombia;via Ai-Jobs.net;Full-time;FALSE;Colombia;15/07/2023 10:17;FALSE;FALSE;Colombia;year;96773.0;0;Publicis Groupe;['python', 'nosql', 'sql', 'dynamodb', 'sql server', 'redshift', 'oracle', 'azure', 'databricks', 'spark']
Senior Data Engineer;Data Engineer Senior;McLean, VA;via Ladders;Full-time;FALSE;Georgia;24/07/2023 11:34;FALSE;FALSE;United States;year;100000.0;0;BAE Systems;
Data Scientist;Data Scientist 3;Denver, CO;via FactoryFix;Full-time;FALSE;Sudan;24/07/2023 23:36;FALSE;FALSE;Sudan;hour;0;5938000106811520;United Launch Alliance;['python', 'r', 'matlab', 'aws', 'azure', 'unity']
Data Scientist;Data Scientist, GBG;Austin, TX;via Ladders;Full-time;FALSE;Texas, United States;22/07/2023 08:03;FALSE;TRUE;United States;year;150000.0;0;Meta;['sql', 'python', 'r']
Data Analyst;Data Analytics - Farmers Insurance Contract - Full-time;Anywhere;via Snagajob;Full-time;TRUE;California, United States;19/07/2023 12:01;FALSE;TRUE;United States;hour;0;34.5;Kelly Services;['vba', 'phoenix', 'excel']
Data Scientist;Principal Data Scientist;Newark, CA;via Ai-Jobs.net;Full-time;FALSE;California, United States;03/07/2023 17:02;FALSE;TRUE;United States;year;182000.0;0;Lucid Motors;['python', 'scala', 'java', 'tensorflow', 'keras', 'pytorch', 'mxnet', 'spark', 'airflow', 'tableau', 'kubernetes']
Business Analyst;Senior Business Analyst – Master Data Management;Solna, Sweden;via Ai-Jobs.net;Full-time;FALSE;Sweden;13/07/2023 02:28;FALSE;FALSE;Sweden;year;89100.0;0;Dun & Bradstreet;['sql', 'nosql', 'gdpr']
Data Engineer;Sr. Data Engineer;Lake Forest, CA;via WREG Jobs;Full-time;FALSE;Georgia;04/07/2023 20:34;FALSE;FALSE;United States;year;151840.0;0;Supernal;['sql', 'snowflake', 'bigquery', 'aws', 'redshift', 'azure', 'spark', 'pyspark', 'kafka', 'git']
Data Engineer;Junior Data Scientist Engineer;Anywhere;via ZipRecruiter;Full-time;TRUE;Florida, United States;26/07/2023 07:02;FALSE;TRUE;United States;year;75000.0;0;Patterned Learning AI;['r', 'python', 'sas', 'sas', 'matlab', 'vba', 'sql', 'javascript', 'html', 'oracle']
Data Scientist;Data Scientist, Risk Data Mining - USDS;Mountain View, CA;via LinkedIn;Full-time;FALSE;California, United States;31/07/2023 13:03;FALSE;TRUE;United States;year;228222.0;0;TikTok;['sql', 'r', 'python', 'express']
Data Scientist;Data Strategist, Energy Aggregation System;Japan;via Ai-Jobs.net;Full-time;FALSE;Japan;14/07/2023 09:51;FALSE;FALSE;Japan;year;79200.0;0;Woven by Toyota;
Data Analyst;Staff Data Analyst (Rocket Growth - Product Analytics);;via Ai-Jobs.net;Full-time;FALSE;South Korea;12/07/2023 21:28;FALSE;FALSE;South Korea;year;111175.0;0;Coupang;['python', 'r', 'spark', 'airflow', 'github']
Data Engineer;Data Engineer;Texas;via LinkedIn;Contractor;FALSE;Illinois, United States;18/07/2023 18:29;FALSE;TRUE;United States;hour;0;61.5;Brooksource;['sql', 'python', 'scala', 'azure', 'databricks', 'pyspark', 'github']
Data Scientist;Data Lead, Studio Data Management (Deal);Los Angeles, CA;via Ai-Jobs.net;Full-time;FALSE;California, United States;21/07/2023 16:03;TRUE;FALSE;United States;year;215000.0;0;Netflix;['excel', 'airtable']
Data Scientist;Government Intelligence Data Scientist / Analyst - TS/SCI Security...;Washington, DC;via LinkedIn;Full-time;FALSE;Georgia;31/07/2023 14:22;FALSE;FALSE;United States;year;160000.0;0;Specialized Recruiting Group - Charlotte, NC;['sql', 'python', 'excel', 'tableau']
Data Analyst;Data Analyst (Remote);New Jersey, NB, Canada;via Ladders;Full-time;FALSE;Canada;10/07/2023 09:10;FALSE;FALSE;Canada;year;90000.0;0;Covetrus, Inc.;['sql', 'sql server', 'snowflake', 'tableau', 'power bi']
Data Scientist;Translational Data Scientist and Computational Biologist (multiple...;San Diego, CA;via Ladders;Full-time;FALSE;California, United States;14/07/2023 08:03;FALSE;FALSE;United States;year;150000.0;0;Zentalis Pharmaceuticals;['r', 'python', 'bash', 'express', 'unix']
Data Scientist;Data Scientist - Hybrid Remote;Tallahassee, FL;via IT JobServe;Full-time;FALSE;Florida, United States;19/07/2023 12:05;FALSE;TRUE;United States;year;72870.0;0;UMB Bank;['r', 'python', 'sql', 'sql server', 'snowflake', 'tableau', 'power bi']
Data Analyst;Healthcare Analytics Manager - Remote;Dallas, TX;via WAVY Jobs;Full-time;FALSE;Texas, United States;26/07/2023 07:01;FALSE;TRUE;United States;year;135000.0;0;Clarify Health Solutions;['sql', 'python', 'r', 'excel']
Data Scientist;Data Science Program Lead II;Waukegan, IL;via Ladders;Full-time;FALSE;Illinois, United States;10/07/2023 06:04;FALSE;FALSE;United States;year;125000.0;0;AbbVie;
Data Analyst;Configuration/Data Analyst / Principal Configuration/Data Analyst;Rolling Meadows, IL;via Jobs;Full-time;FALSE;Illinois, United States;02/07/2023 15:01;FALSE;TRUE;United States;year;83500.0;0;Northrop Grumman;['r', 'excel', 'sap']
Senior Data Engineer;Senior Azure Data Engineer;Fremont, CA;via LinkedIn;Full-time;FALSE;Sudan;28/07/2023 17:41;TRUE;FALSE;Sudan;year;175000.0;0;BayOne Solutions;['sql', 't-sql', 'nosql', 'python', 'azure', 'databricks']
Data Scientist;Data scientist - Contract to Hire;Anywhere;via Upwork;Contractor;TRUE;Sudan;20/07/2023 18:59;FALSE;TRUE;Sudan;hour;0;26.0;Upwork;['r', 'python', 'scala', 'java', 'c++', 'hadoop', 'tableau']
Data Engineer;Data Engineer;United States;via LinkedIn;Full-time;FALSE;Sudan;10/07/2023 17:01;FALSE;TRUE;Sudan;year;92500.0;0;Motivate LLC;['python', 'sql', 'aws', 'redshift', 'azure', 'pandas', 'numpy', 'tableau', 'github']
Data Scientist;Data Scientist, Senior (Customer/Client);Anywhere;via Indeed;Full-time;TRUE;California, United States;14/07/2023 00:03;FALSE;TRUE;United States;year;157500.0;0;Veho;['sql', 'python', 'redshift', 'bigquery', 'snowflake', 'numpy', 'spark']
Data Engineer;Data Engineer;New York, NY;via ProActuary;Full-time;FALSE;California, United States;15/07/2023 07:05;TRUE;TRUE;United States;year;140000.0;0;Kasheesh;['python']
Data Scientist;Complex Systems Data Scientist;Albuquerque, NM;via Ladders;Full-time;FALSE;Sudan;17/07/2023 07:42;FALSE;TRUE;Sudan;year;75000.0;0;Sandia National Laboratories;['java', 'c++', 'python']
Senior Data Scientist;Senior Data Scientist;Columbus, OH;via ZipRecruiter;Contractor;FALSE;Georgia;19/07/2023 15:33;FALSE;FALSE;United States;hour;0;32.5;Cynet Systems;['c++', 'c#', 'java']
Senior Data Engineer;Senior Data Engineer APLA;Beaverton, OR;via Ladders;Full-time;FALSE;Florida, United States;11/07/2023 04:08;FALSE;FALSE;United States;year;125000.0;0;NIKE, Inc;['python', 'sql', 'sql server', 'aws', 'snowflake', 'spark', 'airflow', 'jenkins', 'git', 'jira']
Senior Data Analyst;Senior Data Analyst;Reston, VA;via Indeed;Full-time;FALSE;New York, United States;19/07/2023 16:00;FALSE;TRUE;United States;year;112100.0;0;The American College of Radiology;['sql', 'sql server', 'aws', 'redshift', 'spring']
Data Scientist;Data Scientist;Clearfield, UT;via WJHL Jobs;Full-time;FALSE;California, United States;05/07/2023 12:04;FALSE;TRUE;United States;year;100900.0;0;Northrop Grumman;['r']
